sensor_id,timestamp,temperature,temp_unit,rainfall,rain_unit,humidity_percent,district,timestamp_ist,temperature_celsius,rain_unit_clean,rainfall_mm
SEN031,2026-08-03 19:30:56 IST,76.5,°F,18.5,mm,54.0,Meerut,2026-08-03 19:30:56,24.72,mm,18.5
SEN035,2026-01-17 18:19:20 UTC,25.8,c,48.2,MM,87.0,Saharanpur,2026-01-17 23:49:20,25.8,mm,48.2
SEN035,2026-08-31 08:20:01 UTC,32.4,Celsius,1.6,mm,58.0,Saharanpur,2026-08-31 13:50:01,32.4,mm,1.6
SEN049,06/02/2026 20:00,26.2,°C,1.59,in,,Meerut,2026-02-06 20:00:00,26.2,in,40.386
SEN041,2026-05-05 06:17:46 UTC,64.6,°F,23.3,MM,,Bathinda,2026-05-05 11:47:46,18.11,mm,23.3
SEN050,2026-08-26 00:29:46 UTC,91.4,f,1.8,mm,33.0,Moga,2026-08-26 05:59:46,33.0,mm,1.8
SEN024,2026-05-04 11:34:13 UTC,38,°C,-30.2,mm,37.0,Fatehabad,2026-05-04 17:04:13,38.0,mm,
SEN028,2026-01-07 10:46:50,66,°F,21.1,MM,55.0,Karnal,2026-01-07 10:46:50,18.89,mm,21.1
SEN016,2026-02-04 10:15:40,39.8,Celsius,,,86.0,Patiala,2026-02-04 10:15:40,39.8,,
SEN036,09-07-2026 05:32 PM,17.7,Celsius,9.4,MM,35.0,Sirsa,2026-09-07 17:32:00,17.7,mm,9.4
SEN039,,38.9°C,,47.4,mm,90.0,Amritsar,,38.9,mm,47.4
SEN018,2026-03-15 04:16:57 UTC,16.2,C,-45.8,mm,69.0,Sirsa,2026-03-15 09:46:57,16.2,mm,
SEN030,2026-03-15 18:12:53 UTC,78.3,Fahrenheit,15.0,MM,35.0,Ludhiana,2026-03-15 23:42:53,25.72,mm,15.0
SEN003,2026-02-19 08:13:27 UTC,71.8,Fahrenheit,13.2,mm,83.0,Amritsar,2026-02-19 13:43:27,22.11,mm,13.2
SEN015,2026-03-18 22:09:19 UTC,15.5,C,36.5,MM,95.0,Muzaffarnagar,2026-03-19 03:39:19,15.5,mm,36.5
SEN039,2026-06-28 23:52:10 UTC,23.8°C,,8.8,mm,58.0,Amritsar,2026-06-29 05:22:10,23.8,mm,8.8
SEN029,,93.6,°F,44.0,millimeters,40.0,Kurukshetra,,34.22,mm,44.0
SEN035,05-16-2026 04:21 AM,68.5,°F,0.93,in,80.0,Saharanpur,2026-05-16 04:21:00,20.28,in,23.622
SEN010,2026-06-27 04:28:12 IST,104,Fahrenheit,,,32.0,Karnal,2026-06-27 04:28:12,40.0,,
SEN041,2026-03-15 05:41:42 UTC,60.8,f,-42.7,mm,59.0,Bathinda,2026-03-15 11:11:42,16.0,mm,
SEN017,2026-04-23 10:25:39 UTC,65.8,F,1.61,inch,,Saharanpur,2026-04-23 15:55:39,18.78,in,40.894
SEN008,2026-06-06 18:56:32 IST,64,F,1.34,inch,57.0,Hisar,2026-06-06 18:56:32,17.78,in,34.036
SEN006,,81.1,f,16.8,millimeters,63.0,Fatehabad,,27.28,mm,16.8
SEN021,20-Apr-2026 11:41:41,17.9,°C,0.37,inch,32.0,Amritsar,2026-04-20 11:41:41,17.9,in,9.398
SEN033,2026-02-22 07:25:36,17.1°C,,0.78,inch,89.0,Muzaffarnagar,2026-02-22 07:25:36,17.1,in,19.812
SEN037,2026-03-22 21:01:14 IST,101.1,f,31.9,millimeters,69.0,Agra,2026-03-22 21:01:14,38.39,mm,31.9
SEN040,2026-03-01 04:26:33 UTC,19.3°C,,0.28,inch,90.0,Bareilly,2026-03-01 09:56:33,19.3,in,7.112
SEN012,2026-04-14 23:09:58 IST,34.4,Celsius,40.8,MM,44.0,Ludhiana,2026-04-14 23:09:58,34.4,mm,40.8
SEN028,2026-06-28 17:36:38 UTC,22.2°C,,1.08,inches,56.0,Karnal,2026-06-28 23:06:38,22.2,in,27.432
SEN032,2026-05-13 00:49:20 IST,36.9,c,3.7,mm,75.0,Moga,2026-05-13 00:49:20,36.9,mm,3.7
SEN049,2026-03-24 03:03:20 IST,86.7,Fahrenheit,0.5,millimeters,56.0,Meerut,2026-03-24 03:03:20,30.39,mm,0.5
UNKNOWN,2026-08-08 09:03:45 IST,24,Celsius,,,33.0,Unknown,2026-08-08 09:03:45,24.0,,
SEN050,2026-01-29 07:39:41,82.6,f,46.0,mm,67.0,Moga,2026-01-29 07:39:41,28.11,mm,46.0
SEN022,2026-08-28 13:29:10 UTC,82.6,Fahrenheit,49.1,MM,70.0,Bareilly,2026-08-28 18:59:10,28.11,mm,49.1
SEN043,2026-04-03 13:23:13 UTC,17.4,°C,,,83.0,Ferozepur,2026-04-03 18:53:13,17.4,,
SEN004,2026-02-01 21:02:49 IST,37.5°C,,3.8,MM,34.0,Bareilly,2026-02-01 21:02:49,37.5,mm,3.8
SEN015,21/05/2026 05:49,29.2,c,25.6,millimeters,73.0,Muzaffarnagar,2026-05-21 05:49:00,29.2,mm,25.6
SEN026,2026-06-25 05:51:31,39.5,°C,0.2,inches,63.0,Hisar,2026-06-25 05:51:31,39.5,in,5.08
UNKNOWN,2026-04-12 05:41:00 UTC,35.7,Celsius,0.74,inches,54.0,Unknown,2026-04-12 11:11:00,35.7,in,18.796
SEN034,2026-02-12 22:03:49 IST,32.7°C,,-45.3,mm,58.0,Patiala,2026-02-12 22:03:49,32.7,mm,
SEN002,2026-01-01T18:44:41,17.4,°C,-42.2,mm,51.0,Ambala,2026-01-01 18:44:41,17.4,mm,
SEN041,2026-02-24 00:08:16 UTC,99.3,F,28.3,mm,89.0,Bathinda,2026-02-24 05:38:16,37.39,mm,28.3
SEN016,2026-09-03 14:25:34 IST,16.6,Celsius,37.3,mm,74.0,Patiala,2026-09-03 14:25:34,16.6,mm,37.3
SEN021,,15.4,C,14.7,MM,94.0,Amritsar,,15.4,mm,14.7
SEN019,2026-06-18 09:11:25 UTC,97.2,F,23.3,MM,83.0,Agra,2026-06-18 14:41:25,36.22,mm,23.3
SEN006,2026-02-11 21:03:10 UTC,72.9,f,43.8,mm,84.0,Fatehabad,2026-02-12 02:33:10,22.72,mm,43.8
SEN046,2026-01-24 20:39:28 UTC,73.9,Fahrenheit,-5.2,mm,70.0,Karnal,2026-01-25 02:09:28,23.28,mm,
SEN039,2026-03-10 00:46:17,77.4,f,15.6,mm,72.0,Amritsar,2026-03-10 00:46:17,25.22,mm,15.6
SEN008,11/05/2026 21:13,81.5,f,6.8,MM,87.0,Hisar,2026-05-11 21:13:00,27.5,mm,6.8
SEN023,2026-02-04 07:32:37 IST,65.3,Fahrenheit,40.6,MM,65.0,Bathinda,2026-02-04 07:32:37,18.5,mm,40.6
SEN028,2026-07-30 19:49:13 IST,82.2,f,-8.3,mm,32.0,Karnal,2026-07-30 19:49:13,27.89,mm,
SEN017,2026-06-11 18:50:33 IST,20.4,C,13.4,MM,95.0,Saharanpur,2026-06-11 18:50:33,20.4,mm,13.4
UNKNOWN,2026-04-13 19:45:43 IST,22,Celsius,26.2,millimeters,36.0,Unknown,2026-04-13 19:45:43,22.0,mm,26.2
SEN009,,17.3,Celsius,-19.9,mm,95.0,Jalandhar,,17.3,mm,
SEN041,2026-04-14 18:41:10 IST,103.6,f,38.6,millimeters,43.0,Bathinda,2026-04-14 18:41:10,39.78,mm,38.6
SEN038,2026-05-19 13:34:36 UTC,35.2,C,6.6,millimeters,58.0,Ambala,2026-05-19 19:04:36,35.2,mm,6.6
SEN008,2026-04-21 09:46:40 IST,31.9,°C,21.8,mm,93.0,Hisar,2026-04-21 09:46:40,31.9,mm,21.8
SEN045,2026-04-07 16:55:55,27.5,c,0.35,inches,78.0,Jalandhar,2026-04-07 16:55:55,27.5,in,8.889999999999999
SEN046,26/06/2026 08:35,26.7°C,,36.4,mm,77.0,Karnal,2026-06-26 08:35:00,26.7,mm,36.4
SEN047,2026-03-29 11:20:08 UTC,20.8,Celsius,14.6,millimeters,45.0,Kurukshetra,2026-03-29 16:50:08,20.8,mm,14.6
SEN016,2026-04-08 21:26:53 UTC,66,f,3.3,millimeters,41.0,Patiala,2026-04-09 02:56:53,18.89,mm,3.3
SEN011,,16.3,Celsius,48.5,MM,94.0,Kurukshetra,,16.3,mm,48.5
SEN010,2026-06-29 16:27:21 UTC,36.6°C,,21.7,MM,50.0,Karnal,2026-06-29 21:57:21,36.6,mm,21.7
SEN006,,30.3,C,29.0,MM,65.0,Fatehabad,,30.3,mm,29.0
SEN009,,28.5°C,,23.9,MM,84.0,Jalandhar,,28.5,mm,23.9
SEN017,2026-08-25 03:40:29 UTC,99.1,F,5.7,mm,34.0,Saharanpur,2026-08-25 09:10:29,37.28,mm,5.7
SEN019,,88.3,°F,46.7,mm,38.0,Agra,,31.28,mm,46.7
SEN048,2026-04-23 00:43:18 UTC,15.3,°C,4.4,MM,66.0,Ludhiana,2026-04-23 06:13:18,15.3,mm,4.4
SEN014,2026-05-13 12:23:24 UTC,24,°C,0.5,inch,66.0,Moga,2026-05-13 17:53:24,24.0,in,12.7
SEN009,,30.3,°C,,,43.0,Jalandhar,,30.3,,
SEN040,,22.6°C,,,,41.0,Bareilly,,22.6,,
SEN042,01-02-2026 08:07 PM,27.9,Celsius,-24.3,mm,,Fatehabad,2026-01-02 20:07:00,27.9,mm,
SEN008,2026-06-10 13:03:29,26.2°C,,0.71,in,43.0,Hisar,2026-06-10 13:03:29,26.2,in,18.034
SEN043,2026-02-28 18:29:27 UTC,21.4,°C,-33.9,mm,92.0,Ferozepur,2026-02-28 23:59:27,21.4,mm,
SEN021,2026-01-21 11:36:04 UTC,22.2,°C,35.8,MM,66.0,Amritsar,2026-01-21 17:06:04,22.2,mm,35.8
SEN020,2026-04-01 17:35:32 UTC,32.5,c,0.16,inches,67.0,Ambala,2026-04-01 23:05:32,32.5,in,4.064
SEN034,2026-02-25 15:41:17 IST,34.3°C,,33.4,MM,37.0,Patiala,2026-02-25 15:41:17,34.3,mm,33.4
SEN039,2026-08-13 08:09:52 IST,29.1°C,,1.14,inches,88.0,Amritsar,2026-08-13 08:09:52,29.1,in,28.955999999999996
SEN037,2026-02-28 17:16:58 UTC,36.3°C,,19.5,mm,,Agra,2026-02-28 22:46:58,36.3,mm,19.5
SEN006,2026-05-24 13:38:33 IST,18.3,°C,28.9,MM,56.0,Fatehabad,2026-05-24 13:38:33,18.3,mm,28.9
SEN031,23-Feb-2026 20:07:37,17.2,Celsius,-2.2,mm,,Meerut,2026-02-23 20:07:37,17.2,mm,
SEN011,2026-04-23 08:48:48 UTC,61.7,F,1.57,inch,69.0,Kurukshetra,2026-04-23 14:18:48,16.5,in,39.878
SEN001,2026-09-07 23:17:52 UTC,24.9,c,31.8,mm,74.0,Agra,2026-09-08 04:47:52,24.9,mm,31.8
SEN018,2026-07-20 20:30:19 UTC,39.6,°C,11.5,mm,42.0,Sirsa,2026-07-21 02:00:19,39.6,mm,11.5
SEN005,2026-02-18 14:18:21 IST,20.9°C,,35.1,millimeters,,Bathinda,2026-02-18 14:18:21,20.9,mm,35.1
SEN003,02-Aug-2026 06:55:54,62.2,f,1.6,millimeters,,Amritsar,2026-08-02 06:55:54,16.78,mm,1.6
SEN042,13/04/2026,100.8,f,3.4,mm,52.0,Fatehabad,2026-04-13 00:00:00,38.22,mm,3.4
SEN018,2026-07-09 16:43:12 IST,96.6,F,36.1,millimeters,67.0,Sirsa,2026-07-09 16:43:12,35.89,mm,36.1
SEN043,,30.8,°C,49.6,millimeters,45.0,Ferozepur,,30.8,mm,49.6
SEN014,2026-04-01 07:02:28 IST,17.2°C,,30.7,MM,62.0,Moga,2026-04-01 07:02:28,17.2,mm,30.7
SEN019,2026-07-11 16:05:22 UTC,69.3,F,4.1,mm,47.0,Agra,2026-07-11 21:35:22,20.72,mm,4.1
SEN035,2026-05-11 12:52:51,33.2,c,40.9,millimeters,72.0,Saharanpur,2026-05-11 12:52:51,33.2,mm,40.9
SEN027,2026-08-31 16:53:42 IST,22.7°C,,44.0,mm,94.0,Jalandhar,2026-08-31 16:53:42,22.7,mm,44.0
SEN035,25/02/2026 07:51,28.4,C,6.1,mm,81.0,Saharanpur,2026-02-25 07:51:00,28.4,mm,6.1
SEN015,2026-04-07 13:45:46 UTC,88.9,°F,20.9,MM,39.0,Muzaffarnagar,2026-04-07 19:15:46,31.61,mm,20.9
SEN048,2026-02-10 20:01:43 UTC,26.1°C,,40.1,MM,79.0,Ludhiana,2026-02-11 01:31:43,26.1,mm,40.1
SEN002,2026-01-15 14:26:54 UTC,71.8,°F,39.5,mm,53.0,Ambala,2026-01-15 19:56:54,22.11,mm,39.5
SEN004,2026-08-02 20:21:51,17,Celsius,1.1,in,69.0,Bareilly,2026-08-02 20:21:51,17.0,in,27.94
SEN019,2026-05-25 23:45:23 UTC,69.6,f,1.84,inches,56.0,Agra,2026-05-26 05:15:23,20.89,in,46.736
SEN047,2026-01-15 19:33:45 UTC,32.1°C,,30.5,MM,80.0,Kurukshetra,2026-01-16 01:03:45,32.1,mm,30.5
SEN039,,90.1,F,,,64.0,Amritsar,,32.28,,
SEN024,2026-08-11 12:43:05 IST,72,Fahrenheit,5.0,millimeters,88.0,Fatehabad,2026-08-11 12:43:05,22.22,mm,5.0
SEN013,2026-04-07 18:51:11 IST,70.5,f,-8.3,mm,,Meerut,2026-04-07 18:51:11,21.39,mm,
SEN027,2026-04-08 01:45:00 IST,16.9,C,42.8,mm,36.0,Jalandhar,2026-04-08 01:45:00,16.9,mm,42.8
SEN022,2026-01-31 14:27:29 IST,79.5,F,-27.3,mm,42.0,Bareilly,2026-01-31 14:27:29,26.39,mm,
SEN019,2026-02-08 19:44:41 IST,22.1,C,0.7,MM,35.0,Agra,2026-02-08 19:44:41,22.1,mm,0.7
SEN050,2026-04-10 08:41:15 UTC,37.3,c,48.8,MM,83.0,Moga,2026-04-10 14:11:15,37.3,mm,48.8
SEN034,2026-05-31 19:53:49 IST,81.5,°F,-48.9,mm,44.0,Patiala,2026-05-31 19:53:49,27.5,mm,
SEN005,2026-01-12 14:58:06 UTC,25,C,1.8,in,30.0,Bathinda,2026-01-12 20:28:06,25.0,in,45.72
UNKNOWN,2026-04-04 17:47:00 IST,38.5,c,-32.1,mm,72.0,Unknown,2026-04-04 17:47:00,38.5,mm,
SEN025,2026-03-28 17:32:13 UTC,77.9,Fahrenheit,39.6,millimeters,67.0,Ferozepur,2026-03-28 23:02:13,25.5,mm,39.6
SEN041,2026-09-05 20:42:16 UTC,63.7,f,15.1,MM,78.0,Bathinda,2026-09-06 02:12:16,17.61,mm,15.1
SEN033,2026-08-07 22:12:18 UTC,31.4,C,21.4,mm,31.0,Muzaffarnagar,2026-08-08 03:42:18,31.4,mm,21.4
SEN036,2026-09-01 22:52:00 IST,26.7,°C,0.92,inch,95.0,Sirsa,2026-09-01 22:52:00,26.7,in,23.368
SEN046,2026-05-08 21:54:50 UTC,62.4,Fahrenheit,30.5,MM,83.0,Karnal,2026-05-09 03:24:50,16.89,mm,30.5
SEN044,2026-08-02 08:49:24 IST,17.9°C,,8.4,mm,42.0,Hisar,2026-08-02 08:49:24,17.9,mm,8.4
SEN014,2026-01-29 11:56:18 UTC,85.5,°F,-38.3,mm,41.0,Moga,2026-01-29 17:26:18,29.72,mm,
SEN005,15/07/2026 00:32,31.5,Celsius,26.2,MM,65.0,Bathinda,2026-07-15 00:32:00,31.5,mm,26.2
SEN015,2026-08-11 20:33:15 IST,20.2°C,,18.6,mm,34.0,Muzaffarnagar,2026-08-11 20:33:15,20.2,mm,18.6
SEN045,2026-05-29 01:53:52 IST,34.3°C,,7.4,MM,,Jalandhar,2026-05-29 01:53:52,34.3,mm,7.4
SEN030,,17.5°C,,1.6,in,38.0,Ludhiana,,17.5,in,40.64
SEN029,2026-06-21 21:03:54,29.1°C,,34.3,millimeters,52.0,Kurukshetra,2026-06-21 21:03:54,29.1,mm,34.3
SEN024,2026-07-19 09:20:12 IST,23.3,°C,0.63,inch,83.0,Fatehabad,2026-07-19 09:20:12,23.3,in,16.002
SEN038,,32.1,Celsius,21.8,millimeters,91.0,Ambala,,32.1,mm,21.8
SEN044,2026-06-07 14:49:14 UTC,89.4,Fahrenheit,47.9,mm,44.0,Hisar,2026-06-07 20:19:14,31.89,mm,47.9
SEN022,2026-08-21 00:19:57 IST,32.3,C,23.8,mm,31.0,Bareilly,2026-08-21 00:19:57,32.3,mm,23.8
SEN008,01/08/2026 23:38,38.4°C,,0.77,inch,53.0,Hisar,2026-08-01 23:38:00,38.4,in,19.558
SEN046,2026-01-22 08:52:00 IST,39.0°C,,18.4,millimeters,,Karnal,2026-01-22 08:52:00,39.0,mm,18.4
SEN031,2026-07-19 00:59:42 IST,18.2,°C,1.15,inches,71.0,Meerut,2026-07-19 00:59:42,18.2,in,29.209999999999997
SEN034,2026-01-28 04:20:51 IST,81,Fahrenheit,-23.7,mm,95.0,Patiala,2026-01-28 04:20:51,27.22,mm,
SEN045,2026-07-21 18:43:27 IST,15.7,C,15.6,mm,81.0,Jalandhar,2026-07-21 18:43:27,15.7,mm,15.6
SEN006,,29.3,°C,36.0,millimeters,86.0,Fatehabad,,29.3,mm,36.0
SEN042,2026-05-27 12:24:25 IST,93.6,Fahrenheit,33.1,MM,46.0,Fatehabad,2026-05-27 12:24:25,34.22,mm,33.1
SEN018,2026-04-13 11:56:11 UTC,39.8,Celsius,45.9,millimeters,60.0,Sirsa,2026-04-13 17:26:11,39.8,mm,45.9
SEN046,2026-06-04 00:45:56 IST,18.1,c,29.6,millimeters,91.0,Karnal,2026-06-04 00:45:56,18.1,mm,29.6
SEN030,2026-02-07 11:44:49 UTC,31.4,°C,-30.3,mm,,Ludhiana,2026-02-07 17:14:49,31.4,mm,
SEN042,2026-04-20 07:16:36 IST,69.1,f,12.5,MM,40.0,Fatehabad,2026-04-20 07:16:36,20.61,mm,12.5
SEN016,28/03/2026 03:17,93.2,F,1.56,in,59.0,Patiala,2026-03-28 03:17:00,34.0,in,39.624
SEN007,2026-01-13 05:43:28 IST,29.6,°C,2.0,millimeters,36.0,Ferozepur,2026-01-13 05:43:28,29.6,mm,2.0
SEN022,2026-04-01 00:30:10 IST,18.5°C,,9.9,mm,59.0,Bareilly,2026-04-01 00:30:10,18.5,mm,9.9
SEN044,04/02/2026 07:31,95.4,F,26.5,millimeters,42.0,Hisar,2026-02-04 07:31:00,35.22,mm,26.5
SEN027,,26.9,Celsius,,,60.0,Jalandhar,,26.9,,
SEN021,2026-06-19 00:44:43 UTC,26.9,C,0.15,inch,79.0,Amritsar,2026-06-19 06:14:43,26.9,in,3.8099999999999996
SEN042,2026-04-26 00:37:29 IST,30.3°C,,33.5,mm,,Fatehabad,2026-04-26 00:37:29,30.3,mm,33.5
SEN021,2026-03-19 16:40:12 UTC,30,C,0.57,inch,93.0,Amritsar,2026-03-19 22:10:12,30.0,in,14.477999999999998
SEN043,2026-01-11 08:58:48 IST,34.1,Celsius,39.9,millimeters,32.0,Ferozepur,2026-01-11 08:58:48,34.1,mm,39.9
SEN046,2026-08-13 20:46:46 IST,21.6,Celsius,16.3,MM,43.0,Karnal,2026-08-13 20:46:46,21.6,mm,16.3
SEN018,,32.2,C,36.1,MM,52.0,Sirsa,,32.2,mm,36.1
SEN008,,69.6,Fahrenheit,21.2,MM,43.0,Hisar,,20.89,mm,21.2
SEN004,2026-08-24 13:12:36 IST,34.9,°C,3.7,MM,93.0,Bareilly,2026-08-24 13:12:36,34.9,mm,3.7
SEN011,2026-08-04 14:36:29 IST,16,c,11.1,MM,70.0,Kurukshetra,2026-08-04 14:36:29,16.0,mm,11.1
SEN004,02-04-2026 11:56 PM,91.8,f,1.89,inch,57.0,Bareilly,2026-02-04 23:56:00,33.22,in,48.00599999999999
SEN022,2026-03-31 22:20:29 UTC,79,°F,7.4,millimeters,,Bareilly,2026-04-01 03:50:29,26.11,mm,7.4
SEN014,2026-01-14 19:16:57 UTC,28,C,13.1,millimeters,,Moga,2026-01-15 00:46:57,28.0,mm,13.1
SEN004,2026-08-26 05:55:43 UTC,91.8,f,-47.8,mm,,Bareilly,2026-08-26 11:25:43,33.22,mm,
SEN038,2026-05-15 23:33:59 IST,27.9°C,,11.9,mm,55.0,Ambala,2026-05-15 23:33:59,27.9,mm,11.9
SEN033,2026-07-11 00:50:57 IST,69.4,Fahrenheit,1.06,inch,,Muzaffarnagar,2026-07-11 00:50:57,20.78,in,26.924
SEN012,2026-06-05 11:34:12 IST,35.9,Celsius,0.67,in,87.0,Ludhiana,2026-06-05 11:34:12,35.9,in,17.018
SEN019,2026-09-06 05:02:15 UTC,24.1,c,2.9,mm,,Agra,2026-09-06 10:32:15,24.1,mm,2.9
SEN003,2026-05-26 23:52:37 IST,93.7,Fahrenheit,0.81,in,42.0,Amritsar,2026-05-26 23:52:37,34.28,in,20.574
SEN021,2026-05-23 09:03:53 UTC,90.1,Fahrenheit,1.48,inch,52.0,Amritsar,2026-05-23 14:33:53,32.28,in,37.592
SEN032,2026-02-21 21:26:30 IST,31,c,1.04,inches,62.0,Moga,2026-02-21 21:26:30,31.0,in,26.416
UNKNOWN,2026-08-24 10:10:18 IST,64,f,0.96,inches,73.0,Unknown,2026-08-24 10:10:18,17.78,in,24.383999999999997
SEN030,2026-04-21 03:52:42 UTC,77.9,F,44.6,mm,63.0,Ludhiana,2026-04-21 09:22:42,25.5,mm,44.6
SEN033,,63.7,°F,10.3,MM,78.0,Muzaffarnagar,,17.61,mm,10.3
SEN005,2026-05-19 04:52:45 UTC,88,f,0.48,in,95.0,Bathinda,2026-05-19 10:22:45,31.11,in,12.191999999999998
SEN016,2026-08-02 09:13:37 IST,33.1,°C,7.9,mm,88.0,Patiala,2026-08-02 09:13:37,33.1,mm,7.9
SEN018,2026-01-11 17:33:28 IST,16.1,Celsius,-42.0,mm,50.0,Sirsa,2026-01-11 17:33:28,16.1,mm,
SEN013,2026-01-02 20:01:56 IST,33.6°C,,27.3,mm,90.0,Meerut,2026-01-02 20:01:56,33.6,mm,27.3
SEN010,2026-05-26 19:48:25 UTC,35.7°C,,40.5,millimeters,77.0,Karnal,2026-05-27 01:18:25,35.7,mm,40.5
SEN014,2026-09-02 15:22:18 IST,32.2°C,,23.0,mm,32.0,Moga,2026-09-02 15:22:18,32.2,mm,23.0
SEN003,2026-02-27 22:26:14 UTC,21.9°C,,0.0,inches,53.0,Amritsar,2026-02-28 03:56:14,21.9,in,0.0
SEN007,2026-01-20 21:15:17 IST,16.1,c,4.0,MM,67.0,Ferozepur,2026-01-20 21:15:17,16.1,mm,4.0
SEN041,2026-08-26 08:31:50 UTC,89.6,F,37.2,MM,,Bathinda,2026-08-26 14:01:50,32.0,mm,37.2
SEN043,29/05/2026,19,°C,6.2,MM,80.0,Ferozepur,2026-05-29 00:00:00,19.0,mm,6.2
SEN040,,21.6°C,,47.0,millimeters,71.0,Bareilly,,21.6,mm,47.0
SEN013,22-Jul-2026 14:20:51,98.6,F,1.35,in,59.0,Meerut,2026-07-22 14:20:51,37.0,in,34.29
SEN005,2026-03-28 23:30:43 UTC,21.8,Celsius,2.5,MM,,Bathinda,2026-03-29 05:00:43,21.8,mm,2.5
SEN006,2026-03-22 18:04:41 UTC,70.5,°F,0.01,in,69.0,Fatehabad,2026-03-22 23:34:41,21.39,in,0.254
SEN050,2026-01-22 09:08:02 UTC,22.9,c,30.2,MM,42.0,Moga,2026-01-22 14:38:02,22.9,mm,30.2
SEN043,2026-07-30 04:32:02 IST,24.4,C,1.13,inches,61.0,Ferozepur,2026-07-30 04:32:02,24.4,in,28.701999999999995
SEN012,19/02/2026,25.1,c,1.44,in,70.0,Ludhiana,2026-02-19 00:00:00,25.1,in,36.57599999999999
SEN038,,31.2,c,18.4,mm,93.0,Ambala,,31.2,mm,18.4
SEN045,2026-07-14 19:15:01,23,C,1.94,inch,81.0,Jalandhar,2026-07-14 19:15:01,23.0,in,49.275999999999996
SEN015,2026-08-21 05:37:59 IST,77.7,Fahrenheit,0.62,inch,69.0,Muzaffarnagar,2026-08-21 05:37:59,25.39,in,15.748
SEN024,2026-06-15 22:29:57 UTC,26.2,°C,1.11,inches,82.0,Fatehabad,2026-06-16 03:59:57,26.2,in,28.194000000000003
SEN042,,83.8,f,14.4,MM,95.0,Fatehabad,,28.78,mm,14.4
SEN037,2026-05-06 18:48:26 IST,23.2°C,,1.33,inch,37.0,Agra,2026-05-06 18:48:26,23.2,in,33.782
SEN003,,24.6,Celsius,0.36,inches,59.0,Amritsar,,24.6,in,9.143999999999998
SEN032,,40,C,26.9,MM,62.0,Moga,,40.0,mm,26.9
SEN012,24/01/2026,21,c,43.9,mm,79.0,Ludhiana,2026-01-24 00:00:00,21.0,mm,43.9
SEN024,2026-04-30 01:35:32 IST,100.2,f,30.7,millimeters,90.0,Fatehabad,2026-04-30 01:35:32,37.89,mm,30.7
SEN042,2026-03-20 22:31:33 UTC,23.6,c,40.2,MM,,Fatehabad,2026-03-21 04:01:33,23.6,mm,40.2
SEN004,07/02/2026,36.4,°C,8.8,millimeters,60.0,Bareilly,2026-02-07 00:00:00,36.4,mm,8.8
SEN006,2026-05-31 20:29:39 IST,38,°C,0.52,inches,,Fatehabad,2026-05-31 20:29:39,38.0,in,13.208
SEN035,2026-09-07 15:21:52 UTC,76.3,f,16.5,mm,91.0,Saharanpur,2026-09-07 20:51:52,24.61,mm,16.5
SEN028,2026-01-08 02:19:50 IST,63,F,6.3,millimeters,94.0,Karnal,2026-01-08 02:19:50,17.22,mm,6.3
SEN033,2026-06-18 04:55:40 IST,23.7,Celsius,-23.5,mm,63.0,Muzaffarnagar,2026-06-18 04:55:40,23.7,mm,
SEN011,2026-04-18 02:05:10 UTC,24.2,Celsius,20.0,MM,45.0,Kurukshetra,2026-04-18 07:35:10,24.2,mm,20.0
UNKNOWN,2026-01-08 06:39:53 IST,16.2°C,,27.9,millimeters,91.0,Unknown,2026-01-08 06:39:53,16.2,mm,27.9
SEN024,2026-05-28 03:16:41 IST,36.4,c,31.8,mm,70.0,Fatehabad,2026-05-28 03:16:41,36.4,mm,31.8
SEN014,2026-01-21 16:58:49 UTC,28.7,c,-32.9,mm,62.0,Moga,2026-01-21 22:28:49,28.7,mm,
SEN031,2026-03-30 20:05:09 UTC,21.2,Celsius,1.57,inches,33.0,Meerut,2026-03-31 01:35:09,21.2,in,39.878
SEN048,2026-08-26 05:54:56 UTC,88.7,f,28.5,millimeters,48.0,Ludhiana,2026-08-26 11:24:56,31.5,mm,28.5
SEN017,2026-01-18 19:36:12,31.5,°C,15.4,mm,85.0,Saharanpur,2026-01-18 19:36:12,31.5,mm,15.4
SEN022,2026-04-25 07:04:54 UTC,88.3,°F,,,85.0,Bareilly,2026-04-25 12:34:54,31.28,,
SEN010,2026-05-21 12:38:55 UTC,78.6,f,4.0,MM,,Karnal,2026-05-21 18:08:55,25.89,mm,4.0
SEN031,2026-08-19 12:01:02,31.2,C,0.23,inch,44.0,Meerut,2026-08-19 12:01:02,31.2,in,5.842
SEN029,2026-04-10 02:54:27 UTC,102.4,F,42.7,MM,84.0,Kurukshetra,2026-04-10 08:24:27,39.11,mm,42.7
UNKNOWN,2026-03-07 11:16:17 IST,88,Fahrenheit,11.0,millimeters,79.0,Unknown,2026-03-07 11:16:17,31.11,mm,11.0
SEN031,2026-02-25 22:41:37 IST,92.5,Fahrenheit,40.3,MM,76.0,Meerut,2026-02-25 22:41:37,33.61,mm,40.3
SEN033,2026-04-13 16:04:56 IST,37.2°C,,46.7,millimeters,46.0,Muzaffarnagar,2026-04-13 16:04:56,37.2,mm,46.7
SEN048,2026-06-09 19:42:12 UTC,35.2,c,10.4,MM,76.0,Ludhiana,2026-06-10 01:12:12,35.2,mm,10.4
SEN050,,89.2,F,11.8,MM,75.0,Moga,,31.78,mm,11.8
