trip_id,mandi_id_clean,destination_warehouse,departure_time_clean,arrival_time_clean,transit_hours_final,distance_km,vehicle_no_clean,driver_id
TRP009472,MANDI055,Export-Terminal,2026-06-20 09:41:06,2026-06-21 04:59:06,19.3,854.3997356691457,HR-35-DF-1488,DRV187
TRP003744,MANDI021,WH-East,2026-06-13 20:38:00,2026-06-14 09:32:12,12.903333333333334,701.3997830036736,UP-65-DF-8006,DRV843
TRP002177,MANDI029,WH-Central,2026-01-21 02:24:00,,13.3,723.5,,DRV237
TRP009634,MANDI014,Export-Terminal,2026-02-27 00:00:00,2026-02-28 02:55:36,26.926666666666666,729.2,UP-20-CD-5220,
TRP003319,MANDI043,WH-Central,2026-04-14 00:00:00,,14.4,862.6,DL-87-BC-8679,DRV416
TRP006921,MANDI024,WH-South,2026-08-12 20:56:14,2026-08-13 15:08:14,18.2,839.8,RJ-44-CD-2323,
TRP002788,MANDI015,WH-North,2026-03-26 01:46:58,2026-03-26 07:04:00,5.283888888888889,290.2,DL-28-BC-3828,DRV751
TRP004106,MANDI033,WH-East,2026-09-08 13:07:00,2026-09-09 07:55:00,18.8,1089.6996628729728,PB-65-DF-1162,DRV460
TRP006936,MANDI028,WH-North,2026-08-05 03:21:58,2026-08-05 19:21:58,16.0,747.1,,DRV171
TRP001677,MANDI036,WH-East,2026-02-10 13:37:09,2026-02-11 00:00:00,10.380833333333333,585.5,PB-72-DF-9453,DRV674
TRP003948,MANDI016,WH-West,2026-07-17 00:00:00,2026-07-17 17:48:00,17.8,325.3,RJ-30-CD-9423,DRV976
TRP004445,MANDI053,Export-Terminal,2026-03-07 06:09:33,,,296.09990839376644,RJ-24-DF-2657,DRV169
TRP002937,MANDI011,WH-North,2026-05-08 14:20:33,2026-05-09 04:20:33,14.0,832.8,PB-66-CD-1021,DRV200
TRP007263,MANDI015,WH-South,2026-02-22 23:04:00,2026-02-23 12:22:00,13.3,759.0,PB-65-AB-9123,DRV767
TRP002838,MANDI037,WH-East,2026-04-05 12:32:00,2026-04-06 11:32:06,23.001666666666665,1052.5,PB-77-CD-6633,DRV955
TRP005723,MANDI057,WH-North,2026-02-27 09:05:09,2026-02-28 03:11:00,18.0975,888.0,RJ-89-DF-4532,DRV793
TRP008092,MANDI033,Export-Terminal,2026-01-13 03:42:00,2026-01-13 06:06:09,2.4025,110.3,DL-40-BC-9676,DRV224
TRP002504,MANDI040,WH-Central,2026-01-03 12:40:00,2026-01-04 05:22:00,16.7,919.3,UP-41-BC-6210,
TRP008819,MANDI045,WH-North,2026-08-13 00:00:00,2026-08-14 13:52:00,37.86666666666667,916.0,DL-46-DF-4405,DRV510
TRP002370,MANDI050,WH-East,2026-06-19 19:00:00,,,598.4,RJ-95-DF-9683,DRV991
TRP004968,MANDI037,WH-South,2026-04-14 11:46:55,2026-04-15 05:04:55,17.3,,PB-29-AB-8339,DRV721
TRP005884,MANDI019,WH-Central,2026-02-17 04:56:42,2026-02-18 00:00:00,19.055,965.7,UP-43-CD-2910,
TRP002218,MANDI032,WH-Central,2026-03-08 08:53:00,2026-03-09 04:29:43,19.611944444444443,1042.0,DL-94-BC-9829,
TRP005848,MANDI021,WH-Central,2026-05-04 21:04:04,2026-05-05 05:22:00,8.29888888888889,456.8,PB-55-AB-7134,DRV662
TRP002219,MANDI035,WH-Central,2026-03-02 05:19:00,2026-03-02 14:49:00,9.5,499.4,HR-86-DF-5233,DRV171
TRP003327,MANDI025,WH-North,2026-08-20 01:05:00,2026-08-20 09:29:20,8.405555555555555,397.2,RJ-27-DF-5808,DRV197
TRP007343,MANDI031,WH-Central,2026-01-15 22:56:00,2026-01-16 00:00:00,1.0666666666666667,429.2,HR-32-AB-3006,DRV910
TRP003584,MANDI007,WH-Central,2026-03-31 17:08:46,2026-04-01 10:56:00,17.787222222222223,,PB-85-AB-4151,DRV109
TRP003620,MANDI045,WH-North,2026-06-06 23:07:46,2026-06-07 14:55:46,15.8,749.7,,DRV314
TRP006218,MANDI051,WH-East,2026-03-17 07:04:43,2026-03-17 00:00:00,14.8,768.4,HR-69-BC-6198,
TRP002469,MANDI028,Export-Terminal,2026-01-28 08:13:00,2026-01-29 00:43:20,16.505555555555556,709.4,RJ-13-DF-7769,DRV841
TRP007016,MANDI040,WH-Central,2026-07-14 04:24:00,2026-07-14 00:00:00,13.5,669.8,DL-83-CD-6748,DRV775
TRP003116,MANDI011,WH-North,2026-06-19 19:12:29,2026-06-19 22:12:00,2.9919444444444445,,DL-37-AB-2116,
TRP000086,MANDI015,WH-East,2026-02-03 16:51:00,2026-02-04 03:15:00,10.4,543.5,HR-24-BC-5352,DRV582
TRP008805,MANDI040,Export-Terminal,2026-03-10 13:44:00,,11.4,576.6,RJ-62-AB-3406,DRV995
TRP005974,MANDI014,Export-Terminal,2026-01-09 00:34:00,2026-01-09 12:22:31,11.80861111111111,544.2,PB-76-CD-2185,DRV150
TRP002802,MANDI011,WH-East,2026-03-10 10:37:12,2026-03-11 09:07:12,22.5,933.7997111046913,DL-47-BC-2504,DRV412
TRP003672,MANDI050,WH-South,2026-04-19 00:00:00,2026-04-19 17:24:00,17.4,442.3,HR-48-BC-9101,DRV505
TRP003668,MANDI024,WH-North,2026-05-14 17:52:00,2026-05-15 02:04:26,8.207222222222223,436.2,,DRV146
TRP005159,MANDI050,WH-South,2026-06-13 00:00:00,2026-06-14 02:54:53,26.914722222222224,855.0,PB-95-AB-5224,DRV593
TRP005726,MANDI056,WH-West,2026-02-24 16:32:56,2026-02-24 19:56:00,3.3844444444444446,179.8,,DRV556
TRP004591,MANDI033,WH-West,2026-01-02 07:23:26,,24.0,1179.499635091008,DL-69-AB-4435,DRV503
TRP002020,MANDI045,WH-West,2026-07-24 18:17:00,2026-07-25 03:17:37,9.010277777777778,519.2998393410433,UP-52-DF-1214,DRV649
TRP003424,MANDI030,WH-West,2026-03-07 00:00:00,2026-03-07 22:51:00,22.85,330.7,HR-30-AB-6308,DRV595
TRP002526,MANDI044,Export-Terminal,2026-06-11 05:40:00,2026-06-11 23:04:00,17.4,1009.4,UP-86-CD-1750,DRV673
TRP007955,MANDI016,WH-Central,2026-04-28 03:07:44,2026-04-28 23:25:44,20.3,1123.8,HR-86-AB-3354,DRV440
TRP006798,MANDI014,Export-Terminal,2026-07-10 05:13:00,2026-07-10 23:25:17,18.204722222222223,840.8,PB-42-DF-6757,DRV394
TRP003213,MANDI056,WH-West,2026-04-22 07:21:00,2026-04-22 13:15:00,5.9,315.4,RJ-24-AB-7163,DRV227
TRP000520,MANDI025,WH-Central,2026-07-18 20:38:32,2026-07-19 07:20:32,10.7,511.4,PB-28-CD-6480,DRV795
TRP005367,MANDI049,WH-Central,2026-09-01 09:58:00,,16.4,816.0,HR-69-CD-2744,DRV350
TRP008469,MANDI036,WH-East,2026-05-04 07:15:19,2026-05-04 15:57:00,8.694722222222222,383.2,HR-76-AB-6796,
TRP006594,MANDI010,WH-Central,2026-05-06 00:12:00,2026-05-06 23:48:08,23.602222222222224,1410.1,UP-67-DF-9346,DRV949
TRP002896,MANDI002,WH-Central,2026-06-17 05:46:00,2026-06-17 00:00:00,2.7,132.59995897674239,DL-85-AB-7242,DRV164
TRP000245,MANDI016,WH-South,2026-01-10 05:21:00,2026-01-10 00:00:00,5.1,216.3,DL-58-DF-1545,DRV274
TRP005931,MANDI041,WH-Central,2026-02-28 02:46:12,2026-02-28 18:52:00,16.096666666666668,898.3,HR-91-AB-3031,
TRP004715,MANDI025,WH-South,2026-03-23 15:03:53,2026-03-24 05:03:00,13.985277777777778,651.3,HR-44-BC-3131,
TRP009578,MANDI027,WH-East,2026-01-10 22:05:00,2026-01-11 08:23:36,10.31,540.8998326585216,RJ-52-AB-4435,
TRP003426,MANDI003,WH-North,2026-03-17 21:12:00,2026-03-18 11:30:00,14.3,680.3,UP-50-BC-1190,DRV727
TRP007347,MANDI006,WH-North,2026-06-01 01:18:16,2026-06-01 00:00:00,19.4,819.9,,DRV393
TRP007551,MANDI036,WH-Central,2026-03-07 09:12:00,,9.5,436.7,DL-82-CD-8377,DRV791
TRP008569,MANDI055,WH-West,2026-03-01 21:19:00,2026-03-02 19:07:04,21.801111111111112,1285.1,PB-99-DF-5174,
TRP007236,MANDI008,Export-Terminal,2026-08-03 00:00:00,2026-08-03 22:58:50,22.980555555555554,851.8,UP-79-AB-9227,DRV462
TRP006736,MANDI036,WH-West,2026-05-07 11:49:00,2026-05-07 18:43:49,6.913611111111111,348.7,PB-47-AB-3514,DRV890
TRP007890,MANDI055,WH-Central,2026-01-03 14:01:01,,13.0,601.3,PB-36-AB-4622,DRV425
TRP005510,MANDI016,WH-West,2026-05-15 17:18:07,2026-05-16 04:06:00,10.798055555555555,577.5,PB-99-DF-8309,DRV905
TRP006298,MANDI013,WH-South,2026-02-16 10:14:00,2026-02-17 02:08:45,15.9125,719.6,HR-31-AB-2167,DRV596
TRP002002,MANDI006,WH-East,2026-07-23 22:44:00,2026-07-24 06:26:09,7.7025,389.3,DL-14-CD-4326,DRV856
TRP000886,MANDI044,Export-Terminal,2026-04-17 05:12:00,2026-04-18 02:36:41,21.41138888888889,1201.4,RJ-41-AB-3023,DRV942
TRP000870,MANDI013,WH-West,2026-02-17 12:54:17,2026-02-18 09:36:17,20.7,1166.2996391747713,UP-77-DF-2874,
TRP006455,MANDI040,WH-Central,2026-03-19 15:30:00,2026-03-19 23:06:38,7.610555555555556,327.5,HR-19-DF-1090,DRV346
TRP008422,MANDI047,WH-East,2026-08-18 21:51:00,2026-08-19 11:39:00,13.8,731.4,PB-83-CD-7028,DRV350
TRP005721,MANDI045,WH-East,2026-06-11 08:19:00,2026-06-11 19:37:42,11.311666666666667,667.4,HR-17-CD-1447,DRV201
TRP000357,MANDI004,WH-East,2026-02-11 17:24:44,2026-02-12 16:36:44,23.2,1102.3,PB-87-CD-4138,DRV187
TRP005452,MANDI041,WH-North,2026-08-23 02:26:21,2026-08-23 13:56:00,11.494166666666667,492.5,HR-70-AB-1939,
TRP008524,MANDI002,WH-West,2026-06-07 00:13:40,2026-06-07 18:37:40,18.4,758.8,PB-36-DF-3070,DRV102
TRP007022,MANDI001,WH-East,2026-08-05 20:08:50,,14.6,839.8,DL-88-BC-2258,DRV608
TRP002744,MANDI004,WH-North,2026-02-03 17:58:54,2026-02-04 00:00:00,6.0183333333333335,398.3,UP-38-AB-1618,DRV502
TRP007411,MANDI032,WH-West,2026-07-26 15:13:00,2026-07-27 00:00:00,8.783333333333333,933.5,,DRV161
TRP001276,MANDI022,WH-East,2026-06-21 15:30:44,2026-06-22 05:00:44,13.5,781.2997582845312,,
TRP001891,MANDI041,Export-Terminal,2026-05-03 20:55:17,2026-05-04 11:55:00,14.995277777777778,826.4,,DRV503
TRP009035,MANDI014,WH-West,2026-06-21 08:54:14,2026-06-21 16:54:14,8.0,430.4,UP-71-DF-8922,DRV126
TRP007815,MANDI028,WH-East,2026-08-17 04:43:00,2026-08-18 03:19:19,22.60527777777778,1283.3996029468417,,
TRP007164,MANDI023,WH-South,2026-06-19 02:16:44,,22.2,1302.3,DL-63-AB-9426,DRV235
TRP009552,MANDI005,WH-East,2026-07-17 15:07:16,2026-07-17 17:31:16,2.4,132.19995910049278,RJ-89-BC-3952,DRV413
TRP003564,MANDI041,WH-North,2026-01-18 03:28:01,2026-01-18 21:16:01,17.8,864.5,PB-20-DF-9272,DRV760
TRP005788,MANDI008,WH-Central,2026-03-09 10:10:00,2026-03-09 13:28:00,3.3,182.5,DL-21-CD-8458,DRV210
TRP004959,MANDI025,WH-South,2026-03-05 09:09:06,,4.2,205.0,RJ-98-DF-4792,DRV556
TRP001547,MANDI001,WH-West,2026-02-27 12:16:59,2026-02-28 02:46:59,14.5,762.5,UP-49-AB-2077,DRV787
TRP006194,MANDI041,WH-West,2026-06-29 13:49:00,,16.5,,RJ-18-DF-8023,DRV352
TRP002381,MANDI024,WH-South,2026-05-10 21:14:00,2026-05-11 08:38:00,11.4,581.8,PB-63-CD-6216,DRV236
TRP006475,MANDI005,WH-West,2026-06-09 07:49:46,2026-06-09 12:31:46,4.7,262.3,RJ-71-DF-6653,
TRP003824,MANDI011,WH-South,2026-01-06 00:20:26,2026-01-06 03:32:26,3.2,176.7,DL-15-CD-5157,DRV979
TRP003233,MANDI039,Export-Terminal,2026-03-17 00:00:00,2026-03-17 23:08:21,23.139166666666668,588.2,,DRV975
TRP008734,MANDI001,WH-Central,2026-05-06 08:46:00,2026-05-06 23:58:42,15.211666666666666,759.4,HR-28-AB-5003,DRV572
TRP003307,MANDI022,WH-North,2026-07-31 15:59:24,2026-07-31 23:23:24,7.4,427.7,,DRV406
TRP000493,MANDI057,WH-Central,2026-08-01 00:00:00,2026-08-01 00:00:00,0.0,248.9,HR-12-BC-4511,DRV972
TRP003500,MANDI011,WH-Central,2026-08-20 20:12:28,2026-08-21 04:30:28,8.3,376.3998835508736,,DRV122
TRP009196,MANDI007,Export-Terminal,2026-06-02 09:20:12,2026-06-03 04:56:12,19.6,945.8,UP-22-CD-2263,DRV100
TRP001117,MANDI042,WH-South,2026-04-11 00:02:21,,11.6,596.2,DL-89-AB-8977,DRV265
TRP005638,MANDI036,WH-North,2026-05-14 10:18:50,2026-05-15 04:00:00,17.68611111111111,719.5,,
TRP009127,MANDI048,WH-North,2026-04-09 21:18:00,2026-04-10 00:36:05,3.301388888888889,132.19995910049278,DL-98-AB-7292,
TRP006147,MANDI031,WH-South,2026-07-17 09:47:43,2026-07-18 05:59:00,20.188055555555554,815.9,,DRV776
TRP009128,MANDI051,WH-West,2026-02-08 00:12:00,2026-02-08 20:30:31,20.308611111111112,1123.5,UP-79-AB-2203,DRV590
TRP009041,MANDI055,WH-West,2026-01-21 04:56:45,2026-01-22 00:00:00,19.054166666666667,833.8,PB-80-AB-3946,DRV362
TRP008559,MANDI034,WH-North,2026-06-14 22:59:11,2026-06-15 20:11:11,21.2,963.6,,DRV633
TRP008958,MANDI049,WH-Central,2026-05-09 00:00:00,2026-05-09 17:11:40,17.194444444444443,691.8,,DRV153
TRP006590,MANDI024,WH-West,2026-03-16 03:42:00,2026-03-16 23:06:12,19.403333333333332,1018.9,PB-65-BC-1836,
TRP009435,MANDI027,WH-North,2026-02-08 15:56:00,2026-02-09 14:50:40,22.91111111111111,1372.5,,DRV667
TRP003646,MANDI020,WH-East,2026-05-30 08:23:12,2026-05-30 16:53:12,8.5,501.1,UP-80-DF-2989,DRV196
TRP002501,MANDI056,WH-East,2026-06-13 00:00:00,2026-06-13 11:41:36,11.693333333333333,142.5,HR-25-DF-2209,DRV845
TRP005678,MANDI053,WH-East,2026-06-29 05:52:03,,7.7,423.3,DL-68-DF-8835,DRV220
TRP005242,MANDI032,WH-South,2026-03-02 05:04:00,2026-03-02 12:16:00,7.2,,DL-91-AB-5860,DRV966
TRP009378,MANDI052,WH-South,2026-07-26 17:27:00,2026-07-27 16:57:00,23.5,1209.0,PB-34-CD-2978,DRV660
TRP002784,MANDI055,WH-North,2026-07-22 16:10:00,2026-07-23 00:00:00,7.833333333333333,566.2,UP-99-CD-3660,DRV757
TRP006159,MANDI008,WH-West,2026-02-16 13:00:13,2026-02-16 15:00:13,2.0,100.6,RJ-62-CD-2768,DRV187
TRP003810,MANDI041,WH-North,2026-06-11 05:44:21,2026-06-11 18:14:21,12.5,,,
TRP007220,MANDI055,Export-Terminal,2026-07-23 00:29:19,2026-07-23 10:41:19,10.2,469.2,,
TRP008994,MANDI039,WH-West,2026-07-04 20:54:09,2026-07-05 09:24:09,12.5,,PB-22-DF-9082,DRV523
TRP002994,MANDI037,Export-Terminal,2026-01-01 04:57:55,2026-01-01 07:51:00,2.8847222222222224,129.0999600595584,,DRV399
TRP001697,MANDI040,WH-North,2026-04-06 09:00:20,2026-04-07 08:48:20,23.8,1088.2,HR-55-BC-4387,DRV591
TRP005686,MANDI049,WH-Central,2026-03-28 15:39:49,2026-03-29 04:27:00,12.786388888888888,556.2,DL-95-AB-6727,DRV526
TRP007810,MANDI008,WH-North,2026-07-29 07:01:00,2026-07-29 00:00:00,10.1,539.6,UP-26-CD-2690,
TRP008560,MANDI002,Export-Terminal,2026-07-03 14:25:49,2026-07-04 00:00:00,9.569722222222222,795.5,HR-76-CD-5401,DRV826
TRP006505,MANDI045,WH-Central,2026-02-27 18:40:58,2026-02-28 01:04:58,6.4,270.3,UP-76-CD-1028,DRV479
TRP005940,MANDI029,WH-North,2026-07-22 15:21:12,,19.4,992.8,,DRV594
TRP002053,MANDI038,Export-Terminal,2026-05-20 09:22:00,2026-05-20 20:10:06,10.801666666666666,595.3,PB-27-AB-4872,DRV375
TRP001777,MANDI027,Export-Terminal,2026-02-13 05:01:41,2026-02-14 04:07:00,23.08861111111111,1103.9,UP-81-AB-2459,DRV853
TRP007718,MANDI009,WH-South,2026-01-16 00:00:00,2026-01-17 05:20:39,29.344166666666666,453.19985979079684,,DRV346
TRP003314,MANDI022,WH-South,2026-04-20 15:13:00,2026-04-21 11:37:07,20.401944444444446,838.8,PB-15-DF-8709,DRV407
TRP004782,MANDI023,WH-South,2026-02-23 05:15:07,2026-02-23 00:00:00,11.1,522.4,PB-22-DF-1151,DRV426
TRP006633,MANDI016,WH-East,2026-04-10 14:18:39,2026-04-11 14:12:39,23.9,1380.0,UP-61-CD-6983,DRV320
TRP001593,MANDI024,Export-Terminal,2026-06-01 17:27:31,2026-06-02 02:27:00,8.991388888888888,489.6,DL-80-AB-8356,
TRP001724,MANDI026,WH-North,2026-08-01 21:18:17,2026-08-02 04:06:17,6.8,317.6999017112448,HR-93-DF-6610,DRV676
TRP000216,MANDI028,WH-West,2026-02-14 03:32:00,2026-02-14 12:26:00,8.9,372.3,UP-56-BC-7370,DRV367
TRP006902,MANDI040,WH-North,2026-06-07 06:43:00,2026-06-08 00:55:00,18.2,908.0,PB-14-BC-2749,DRV433
TRP006708,MANDI019,WH-Central,2026-04-05 12:21:02,2026-04-06 12:15:02,23.9,1376.8,,DRV747
TRP008589,MANDI030,WH-North,2026-06-19 10:31:14,2026-06-19 23:31:14,13.0,675.5,UP-97-CD-9695,DRV842
TRP000491,MANDI051,WH-South,2026-05-17 07:10:31,2026-05-18 01:22:31,18.2,904.5997201384705,UP-30-DF-6863,DRV504
TRP009500,MANDI054,WH-West,2026-04-28 04:48:00,2026-04-28 06:54:00,2.1,,PB-65-CD-9036,DRV555
TRP003484,MANDI047,WH-Central,2026-08-10 22:08:00,2026-08-11 16:38:05,18.50138888888889,1101.5,DL-42-CD-8322,DRV746
TRP005103,MANDI039,Export-Terminal,2026-04-20 09:11:00,2026-04-20 13:41:12,4.503333333333333,225.3,PB-72-AB-7591,DRV897
TRP005188,MANDI005,WH-East,2026-05-10 03:43:00,2026-05-10 10:43:22,7.006111111111111,367.4,HR-70-CD-6292,DRV336
TRP003432,MANDI046,WH-Central,2026-07-29 09:57:33,2026-07-29 20:33:33,10.6,,DL-62-CD-2689,DRV596
TRP006600,MANDI017,WH-South,2026-07-09 00:00:00,2026-07-09 16:24:00,16.4,,,DRV557
TRP007073,MANDI006,WH-North,2026-04-09 00:00:00,2026-04-10 01:38:00,25.633333333333333,806.4,UP-65-AB-1574,DRV760
TRP000461,MANDI043,Export-Terminal,2026-08-25 17:10:00,2026-08-25 21:22:50,4.213888888888889,230.3,HR-82-AB-9009,DRV968
TRP006411,MANDI001,WH-Central,2026-09-01 00:00:00,2026-09-02 08:50:45,32.84583333333333,555.9,PB-84-CD-9375,DRV319
TRP006651,MANDI027,WH-West,2026-06-14 13:09:35,2026-06-15 09:45:35,20.6,869.7,,
TRP005514,MANDI044,Export-Terminal,2026-05-21 00:00:00,,2.7,119.7,UP-78-DF-1046,DRV847
TRP000026,MANDI012,Export-Terminal,2026-08-04 14:19:00,2026-08-04 16:43:00,2.4,115.2,RJ-53-CD-4074,DRV711
TRP003513,MANDI055,WH-Central,2026-08-06 02:39:00,2026-08-06 11:09:00,8.5,411.0,HR-91-CD-8399,DRV672
TRP002410,MANDI032,WH-Central,2026-07-27 00:00:00,2026-07-27 00:00:00,0.0,455.0,UP-59-DF-5762,DRV475
TRP003271,MANDI021,WH-East,2026-07-12 04:51:13,2026-07-12 09:33:13,4.7,,DL-68-CD-3810,
TRP005210,MANDI006,Export-Terminal,2026-04-23 21:10:40,2026-04-24 00:00:00,2.8222222222222224,636.9998029274881,RJ-78-CD-8956,DRV968
TRP009061,MANDI036,WH-West,2026-01-20 18:55:00,2026-01-21 13:25:00,18.5,,RJ-94-AB-1486,DRV721
TRP001553,MANDI023,WH-West,2026-01-17 19:21:00,2026-01-18 04:27:23,9.106388888888889,409.0,PB-93-BC-1850,DRV356
TRP009568,MANDI018,WH-West,2026-04-19 01:30:27,,22.1,1232.4,,DRV160
TRP007624,MANDI023,Export-Terminal,2026-07-26 17:35:38,2026-07-26 19:41:00,2.0894444444444447,118.7,HR-30-BC-3550,DRV488
TRP003872,MANDI039,WH-Central,2026-03-27 09:03:51,2026-03-28 07:09:51,22.1,1273.199606102477,HR-14-BC-5668,DRV954
TRP003403,MANDI048,WH-East,2026-05-11 00:33:48,2026-05-11 20:15:00,19.686666666666667,878.8,HR-15-BC-7492,DRV349
TRP004530,MANDI011,WH-North,2026-06-03 15:47:10,2026-06-04 00:00:00,8.213888888888889,514.6,PB-89-DF-9511,DRV909
TRP000980,MANDI006,WH-North,2026-05-06 10:23:03,2026-05-06 23:35:03,13.2,713.0,HR-79-AB-4213,DRV197
TRP002656,MANDI043,WH-West,2026-01-19 20:55:41,2026-01-20 00:00:00,3.0719444444444446,1018.0,DL-84-DF-3743,
TRP001848,MANDI001,WH-North,2026-04-24 11:55:00,2026-04-24 22:25:00,10.5,449.9,DL-25-DF-4691,DRV631
TRP009160,MANDI008,WH-East,2026-07-03 04:09:45,2026-07-03 20:51:00,16.6875,683.9,PB-61-CD-4939,DRV118
TRP008573,MANDI005,Export-Terminal,2026-03-04 00:00:00,2026-03-04 20:34:47,20.579722222222223,1039.7,UP-83-AB-9185,DRV497
TRP009652,MANDI029,WH-Central,2026-03-25 12:22:44,2026-03-26 00:00:00,11.62111111111111,1237.7,UP-10-DF-8723,DRV310
TRP005722,MANDI054,WH-East,2026-05-31 06:57:07,2026-06-01 00:00:00,17.048055555555557,1319.9,HR-42-AB-1132,DRV807
TRP000516,MANDI036,WH-North,2026-02-24 04:14:50,2026-02-24 15:26:50,11.2,558.6,RJ-11-DF-8985,DRV318
TRP007841,MANDI040,WH-Central,2026-08-10 05:52:14,2026-08-10 09:58:14,4.1,199.3,RJ-84-AB-5050,DRV171
TRP008631,MANDI044,WH-North,2026-04-12 22:18:00,2026-04-13 07:00:37,8.710277777777778,487.5998491482625,,DRV227
TRP001103,MANDI004,WH-North,2026-05-12 19:28:22,2026-05-13 02:52:00,7.393888888888889,372.9,HR-80-BC-8215,
TRP003277,MANDI005,WH-South,2026-01-09 01:19:20,2026-01-09 13:19:20,12.0,572.4,PB-35-AB-4960,DRV130
TRP008172,MANDI004,Export-Terminal,2026-08-16 00:00:00,2026-08-16 18:32:33,18.5425,,,DRV430
TRP007852,MANDI036,Export-Terminal,2026-05-01 08:23:18,,18.4,848.6,PB-59-DF-8045,
TRP008036,MANDI025,WH-Central,2026-07-20 07:10:07,2026-07-20 15:04:07,7.9,360.5,RJ-10-BC-3563,
TRP009441,MANDI010,WH-Central,2026-03-16 17:07:00,2026-03-17 15:55:00,22.8,982.0996961618305,UP-73-CD-8666,
TRP008671,MANDI041,WH-East,2026-02-17 11:25:00,2026-02-17 19:55:46,8.512777777777778,400.69987603303684,PB-35-BC-7801,DRV751
TRP003997,MANDI048,WH-Central,2026-01-20 02:26:00,2026-01-20 17:50:41,15.411388888888888,648.1,HR-21-BC-1340,DRV542
TRP000195,MANDI007,WH-South,2026-05-31 02:32:00,2026-05-31 05:02:34,2.5094444444444446,149.6,PB-22-AB-8871,
TRP004712,MANDI049,WH-South,2026-05-09 21:43:53,2026-05-10 04:49:00,7.085277777777778,314.3,DL-55-CD-5313,DRV226
TRP000644,MANDI026,WH-West,2026-08-30 11:08:00,2026-08-30 17:50:27,6.7075,269.4,RJ-18-BC-2379,DRV683
TRP008724,MANDI045,WH-North,2026-01-02 10:40:56,2026-01-02 23:28:00,12.784444444444444,602.6,HR-84-BC-4665,DRV834
TRP003286,MANDI005,WH-West,2026-04-02 04:26:00,2026-04-02 10:02:38,5.610555555555556,291.6999097550208,DL-18-AB-3195,DRV783
TRP003117,MANDI052,WH-East,2026-08-26 09:46:44,2026-08-27 09:22:44,23.6,1051.6,RJ-93-CD-4706,DRV285
TRP007067,MANDI021,WH-Central,2026-07-14 23:02:06,,23.9,989.4,PB-53-AB-7636,DRV288
TRP003576,MANDI006,Export-Terminal,2026-08-30 11:47:53,2026-08-30 00:00:00,7.4,341.7,,DRV209
TRP009387,MANDI020,WH-North,2026-04-01 18:15:42,2026-04-02 08:15:00,13.988333333333333,760.7,HR-68-BC-2132,
TRP004321,MANDI025,WH-North,2026-08-18 12:22:22,2026-08-18 20:28:00,8.09388888888889,366.7,DL-82-CD-3380,DRV291
TRP002208,MANDI057,Export-Terminal,2026-07-18 00:00:00,2026-07-18 19:31:00,19.516666666666666,649.0,DL-95-CD-5569,DRV229
TRP004553,MANDI009,WH-Central,2026-03-09 09:33:03,2026-03-10 00:00:00,14.449166666666667,1060.3996719376898,DL-58-BC-7904,
TRP007960,MANDI025,WH-South,2026-03-30 13:56:00,2026-03-31 01:56:14,12.00388888888889,554.6,,
TRP009203,MANDI024,WH-North,2026-03-17 00:00:00,2026-03-17 21:33:00,21.55,684.0,RJ-23-DF-2371,DRV993
TRP003719,MANDI009,WH-South,2026-07-12 16:04:00,2026-07-12 22:46:00,6.7,356.0,UP-70-DF-3292,DRV183
TRP000973,MANDI019,WH-South,2026-04-17 00:00:00,,,234.6,UP-84-DF-7652,DRV729
TRP004580,MANDI043,WH-East,2026-06-19 11:09:55,2026-06-20 02:09:00,14.984722222222222,675.5,,DRV685
TRP006517,MANDI012,WH-West,2026-05-23 00:00:00,2026-05-23 20:32:30,20.541666666666668,883.3,,DRV649
TRP006699,MANDI012,WH-West,2026-09-05 00:58:15,2026-09-05 20:28:15,19.5,961.7997024421633,UP-14-BC-1373,
TRP000720,MANDI003,WH-Central,2026-03-25 19:26:00,2026-03-26 11:56:00,16.5,938.7,PB-82-BC-4672,DRV357
TRP007109,MANDI045,WH-East,2026-04-05 00:17:00,2026-04-05 08:23:03,8.100833333333334,332.5,HR-48-DF-3088,DRV693
TRP006156,MANDI012,WH-Central,2026-03-05 00:30:00,2026-03-06 00:00:00,23.5,,DL-69-DF-1113,DRV167
TRP009807,MANDI031,Export-Terminal,2026-07-05 18:27:38,2026-07-06 04:39:38,10.2,444.3,RJ-95-AB-2754,DRV833
TRP003897,MANDI056,WH-South,2026-06-13 10:36:33,2026-06-14 07:42:00,21.090833333333332,1062.3996713189379,HR-36-DF-2777,
TRP002804,MANDI038,WH-South,2026-01-10 07:00:33,2026-01-11 00:12:33,17.2,752.2,RJ-27-AB-8345,DRV392
TRP002567,MANDI009,Export-Terminal,2026-08-03 02:35:09,2026-08-04 02:17:09,23.7,1253.7,DL-14-CD-2022,DRV700
TRP004026,MANDI019,WH-East,2026-09-04 00:00:00,,16.6,745.8,UP-11-CD-2134,DRV469
TRP006199,MANDI007,WH-West,2026-07-25 14:46:00,2026-07-26 09:22:06,18.601666666666667,892.0,HR-67-BC-8244,DRV726
TRP000033,MANDI044,WH-North,2026-02-16 00:00:00,2026-02-16 18:31:18,18.52166666666667,768.3,PB-19-AB-8250,DRV101
TRP008641,MANDI016,WH-Central,2026-06-15 04:07:00,2026-06-15 15:37:00,11.5,490.8,RJ-72-DF-6735,DRV597
