arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,unit_standardized,arrival_quantity_qtl
ARR0016305,2026-05-05,MANDI039,Wheat,Hybrid,426.63,Q,6.0,q,426.63
ARR0002466,2026-07-05,MANDI032,Sugarcane,Local,2679.0,kg,79.0,kg,26.79
ARR0014275,2026-09-09,MANDI046,Wheat,,-283.65,Qtl,8.0,qtl,
ARR0023540,2026-04-14,MANDI040,Rice,Pusa-1121,180.51 qtl,,104.0,qtl,180.51
ARR0015613,2026-03-17,MANDI013,Wheat,Premium,25669.0,Kilo,119.0,kilo,256.69
ARR0015249,2026-04-27,MANDI029,Sugarcane,Hybrid,91.76,quintal,9.0,quintal,91.76
ARR0020666,2026-07-11,MANDI033,Rice,,34503.0,KG,,kg,345.03000000000003
ARR0021038,2026-07-30,MANDI024,Wheat,Local,23380.0,KGS,138.0,kgs,233.8
ARR0003622,2026-07-14,MANDI003,Rice,Hybrid,20.046,MT,12.0,mt,200.45999999999998
ARR0002318,2026-03-18,MANDI009,Wheat,Local,17.285,T,83.0,t,172.85
ARR0007087,2026-06-13,MANDI050,Sugarcane,HD-2967,48418.0,KG,143.0,kg,484.18
ARR0004478,2026-05-08,MANDI049,Wheat,Hybrid,25.796,T,99.0,t,257.96
ARR0010083,2026-05-18,MANDI055,Mustard,Premium,245.94,quintal,89.0,quintal,245.94
ARR0001156,2026-05-04,MANDI030,Maize,Pusa-1121,35.206,Tonnes,99.0,tonnes,352.06000000000006
ARR0002487,2026-04-13,MANDI017,Wheat,Hybrid,43.795,Tonnes,101.0,tonnes,437.95000000000005
ARR0024211,2026-05-01,MANDI039,Wheat,Local,41.239999999999995,MT,119.0,mt,412.4
ARR0017888,2026-01-17,MANDI045,Sugarcane,Hybrid,27464.0,kg,,kg,274.64
ARR0003228,2026-03-06,MANDI015,Mustard,Local,"26,656.0 KG",,149.0,kg,266.56
ARR0015016,2026-01-17,MANDI005,Rice,Premium,45208.0,KGS,149.0,kgs,452.08
ARR0013542,2026-02-09,MANDI034,Rice,,23598.0,Kgs,,kgs,235.98000000000002
ARR0004393,2026-07-08,MANDI004,Mustard,Premium,367.65,Qtl,97.0,qtl,367.65
ARR0019410,2026-01-31,MANDI027,Mustard,Pusa-1121,35.62,tonnes,27.0,tonnes,356.2
ARR0008873,2026-12-08,MANDI031,Cotton,PBW-343,27797.000000000004,kg,144.0,kg,277.97
ARR0024812,2026-01-02,MANDI035,Sugarcane,,-173.28,KG,44.0,kg,
ARR0002192,2026-02-27,MANDI032,Rice,Hybrid,121.26,Q,8.0,q,121.26
ARR0009922,2026-08-23,MANDI008,Mustard,Premium,44.058,tonnes,53.0,tonnes,440.58
ARR0008002,2026-08-08,MANDI057,Maize,HD-2967,122.82,Qtl,55.0,qtl,122.82
ARR0019048,2026-03-19,MANDI031,Wheat,Pusa-1121,7.329000000000001,tonnes,93.0,tonnes,73.29
ARR0006669,2026-01-29,MANDI018,Sugarcane,Hybrid,7597.0,Kilo,129.0,kilo,75.97
ARR0013359,2026-01-02,MANDI054,Cotton,HD-2967,285.21,quintal,89.0,quintal,285.21
ARR0008164,2026-03-19,MANDI034,Mustard,Local,455.05,qtl,115.0,qtl,455.05
ARR0012819,2026-05-27,MANDI008,Sugarcane,Hybrid,242.05,qtl,29.0,qtl,242.05
ARR0005910,2026-04-10,MANDI033,Maize,PBW-343,28.18 qtl,,109.0,qtl,28.18
ARR0021595,2026-06-22,MANDI057,Mustard,,52.72 qtl,,84.0,qtl,52.72
ARR0022104,2026-07-17,MANDI024,Cotton,PBW-343,"39,871.0 KG",,130.0,kg,398.71000000000004
ARR0017802,2026-04-16,MANDI005,Maize,Premium,28692.0,KGS,30.0,kgs,286.92
ARR0007321,2026-01-25,MANDI019,Rice,Premium,33720.0,Kilo,9.0,kilo,337.2
ARR0014143,2026-06-17,MANDI007,Wheat,Pusa-1121,288.58 qtl,,75.0,qtl,288.58
ARR0020843,2026-04-10,MANDI025,Rice,Local,146.47,Quintals,,quintals,146.47
ARR0005299,2026-02-18,MANDI045,Mustard,Premium,40159.0,KG,30.0,kg,401.59000000000003
ARR0018571,2026-08-19,MANDI035,Maize,Hybrid,42.314,MT,,mt,423.14
ARR0004241,2026-05-24,MANDI023,Sugarcane,PBW-343,30.316000000000003,T,80.0,t,303.16
ARR0018524,2026-01-18,MANDI018,Rice,,24571.0,Kilo,86.0,kilo,245.71
ARR0013935,2026-08-31,MANDI041,Sugarcane,HD-2967,13.218,Tonnes,14.0,tonnes,132.18
ARR0007613,2026-04-24,MANDI035,Sugarcane,Premium,97.07,Qtl,55.0,qtl,97.07
ARR0009770,2026-04-05,MANDI033,Cotton,PBW-343,373.3,quintal,140.0,quintal,373.3
ARR0017255,2026-04-16,MANDI020,Sugarcane,Local,42758.0,Kgs,,kgs,427.58
ARR0010142,2026-08-10,MANDI039,Rice,Premium,"14,141.999999999998 KG",,19.0,kg,141.42
ARR0022200,2026-06-29,MANDI041,Wheat,HD-2967,67.07,Q,49.0,q,67.07
ARR0002890,2026-02-07,MANDI055,Cotton,HD-2967,324.55 qtl,,95.0,qtl,324.55
ARR0019591,2026-07-21,MANDI057,Cotton,HD-2967,39.8,Qtl,124.0,qtl,39.8
ARR0000789,2026-02-28,MANDI048,Mustard,Premium,157.77 qtl,,24.0,qtl,157.77
ARR0020202,2026-07-11,MANDI014,Wheat,HD-2967,340.34,Quintals,39.0,quintals,340.34
ARR0020199,2026-01-22,MANDI050,Sugarcane,,33878.0,KGS,46.0,kgs,338.78000000000003
ARR0020738,2026-08-26,MANDI015,Wheat,Pusa-1121,41.025999999999996,MT,75.0,mt,410.26
ARR0013637,2026-01-28,MANDI043,Wheat,PBW-343,13.036000000000001,Tonnes,122.0,tonnes,130.36
ARR0003402,2026-02-01,MANDI006,Cotton,Premium,30.996,tonnes,9.0,tonnes,309.96
ARR0018933,2026-02-05,MANDI027,Rice,PBW-343,-452.58,Qtl,136.0,qtl,
ARR0003378,2026-08-25,MANDI018,Rice,Premium,184.84,quintal,109.0,quintal,184.84
ARR0020374,2026-03-30,MANDI022,Mustard,PBW-343,37157.0,Kgs,48.0,kgs,371.57
ARR0000584,2026-04-12,MANDI051,Mustard,HD-2967,238.9,quintal,42.0,quintal,238.9
ARR0009973,2026-02-12,MANDI017,Wheat,,38532.0,Kgs,137.0,kgs,385.32
ARR0016734,2026-08-18,MANDI046,Sugarcane,Premium,493.22,qtl,140.0,qtl,493.22
ARR0017051,2026-08-12,MANDI044,Mustard,Hybrid,413.65,Q,19.0,q,413.65
ARR0019980,2026-06-15,MANDI024,Rice,Hybrid,7.927,MT,106.0,mt,79.27
ARR0015198,2026-04-30,MANDI008,Wheat,Local,"42,946.0 KG",,129.0,kg,429.46000000000004
ARR0013898,2026-04-25,MANDI053,Wheat,Pusa-1121,34.98,Q,31.0,q,34.98
ARR0023839,2026-03-16,MANDI014,Sugarcane,,413.52,quintal,67.0,quintal,413.52
ARR0000802,2026-03-17,MANDI041,Wheat,Hybrid,6116.0,Kgs,84.0,kgs,61.160000000000004
ARR0019100,2026-01-29,MANDI056,Sugarcane,Local,21.109,tonnes,18.0,tonnes,211.09000000000003
ARR0009174,2026-01-03,MANDI057,Maize,Premium,"3,682.0 KG",,53.0,kg,36.82
ARR0011651,2026-04-14,MANDI017,Mustard,PBW-343,325.17,quintal,17.0,quintal,325.17
ARR0005174,2026-03-18,MANDI042,Wheat,PBW-343,17774.0,KGS,,kgs,177.74
ARR0006500,2026-01-09,MANDI020,Maize,,13.004,Tonnes,130.0,tonnes,130.04
ARR0021497,2026-06-13,MANDI039,Cotton,HD-2967,221.9 qtl,,72.0,qtl,221.9
ARR0016257,2026-08-02,MANDI013,Rice,Hybrid,306.62,Qtl,19.0,qtl,306.62
ARR0019468,2026-03-19,MANDI013,Sugarcane,Local,107.16 qtl,,135.0,qtl,107.16
ARR0012848,2026-05-01,MANDI004,Sugarcane,Hybrid,396.47,Quintals,122.0,quintals,396.47
ARR0007710,2026-08-06,MANDI018,Mustard,Pusa-1121,26174.0,Kgs,88.0,kgs,261.74
ARR0006854,2026-04-06,MANDI018,Mustard,Premium,350.96,Q,,q,350.96
ARR0002757,2026-08-23,MANDI055,Sugarcane,PBW-343,405.15,Qtl,107.0,qtl,405.15
ARR0006459,2026-06-04,MANDI036,Rice,Premium,45548.0,Kilo,100.0,kilo,455.48
ARR0023513,2026-04-13,MANDI023,Mustard,,170.57,qtl,,qtl,170.57
ARR0014856,2026-05-23,MANDI026,Cotton,PBW-343,19775.0,KG,,kg,197.75
ARR0012810,2026-07-31,MANDI046,Wheat,Local,"2,734.0 KG",,,kg,27.34
ARR0014793,2026-02-25,MANDI055,Sugarcane,Local,36.91,Quintals,61.0,quintals,36.91
ARR0013807,2026-05-07,MANDI052,Sugarcane,Hybrid,24.94,Q,42.0,q,24.94
ARR0006943,2026-05-18,MANDI027,Mustard,,27.88,qtl,120.0,qtl,27.88
ARR0002171,2026-01-14,MANDI036,Mustard,,340.9,Q,,q,340.9
ARR0022725,2026-03-07,MANDI019,Cotton,HD-2967,190.19,Q,34.0,q,190.19
ARR0005088,2026-08-20,MANDI001,Cotton,HD-2967,24.685,MT,15.0,mt,246.85
ARR0012060,2026-08-31,MANDI045,Maize,Pusa-1121,435.54,qtl,138.0,qtl,435.54
ARR0020299,2026-03-27,MANDI038,Mustard,HD-2967,73.68,Quintals,120.0,quintals,73.68
ARR0008078,2026-07-18,MANDI016,Rice,Premium,64.71 qtl,,124.0,qtl,64.71
ARR0021790,2026-01-06,MANDI012,Sugarcane,Hybrid,3.2909999999999995,tonnes,24.0,tonnes,32.91
ARR0005616,2026-05-16,MANDI012,Rice,Premium,340.06,Quintals,36.0,quintals,340.06
ARR0013847,2026-06-09,MANDI033,Mustard,Pusa-1121,328.56,Qtl,35.0,qtl,328.56
ARR0010975,2026-04-14,MANDI012,Mustard,,44.52,Quintals,74.0,quintals,44.52
ARR0024979,2026-06-29,MANDI054,Sugarcane,Pusa-1121,24399.0,Kgs,124.0,kgs,243.99
ARR0016113,2026-08-27,MANDI042,Sugarcane,,134.86 qtl,,65.0,qtl,134.86
ARR0017732,2026-09-01,MANDI040,Mustard,PBW-343,31.297000000000004,T,136.0,t,312.97
ARR0013445,2026-02-09,MANDI051,Cotton,HD-2967,19247.0,KG,78.0,kg,192.47
ARR0013825,2026-05-26,MANDI046,Rice,PBW-343,88.33 qtl,,117.0,qtl,88.33
ARR0013377,2026-02-14,MANDI014,Rice,,25.656,tonnes,88.0,tonnes,256.56
ARR0010068,2026-02-21,MANDI051,Rice,HD-2967,65.22 qtl,,118.0,qtl,65.22
ARR0009482,2026-09-03,MANDI051,Maize,Local,17943.0,KGS,28.0,kgs,179.43
ARR0002402,2026-05-31,MANDI041,Rice,Pusa-1121,"16,197.999999999998 KG",,64.0,kg,161.98
ARR0008112,2026-07-28,MANDI033,Mustard,Hybrid,13.375,Tonnes,20.0,tonnes,133.75
ARR0012398,2026-05-12,MANDI007,Maize,Hybrid,32.510000000000005,Tonnes,98.0,tonnes,325.1
ARR0018487,2026-03-10,MANDI026,Wheat,Local,487.8 qtl,,149.0,qtl,487.8
ARR0015703,2026-06-02,MANDI008,Rice,Local,322.45,Q,28.0,q,322.45
ARR0011140,2026-09-07,MANDI035,Wheat,Hybrid,49.21,tonnes,,tonnes,492.1
ARR0001703,2026-06-02,MANDI025,Maize,HD-2967,-335.98,KG,,kg,
ARR0005642,2026-03-24,MANDI033,Sugarcane,Hybrid,"46,980.0 KG",,,kg,469.8
ARR0020912,2026-03-04,MANDI026,Sugarcane,HD-2967,3539.0,Kilo,56.0,kilo,35.39
ARR0001125,2026-03-10,MANDI026,Cotton,Hybrid,10.831999999999999,MT,90.0,mt,108.32
ARR0004522,2026-08-31,MANDI012,Wheat,,28.026,Tonnes,34.0,tonnes,280.26
ARR0015078,2026-07-18,MANDI019,Mustard,PBW-343,19491.0,KGS,129.0,kgs,194.91
ARR0014440,2026-07-27,MANDI008,Sugarcane,Hybrid,448.4,Quintals,86.0,quintals,448.4
ARR0017819,2026-02-08,MANDI048,Cotton,Local,38.171,tonnes,,tonnes,381.71
ARR0013004,2026-03-09,MANDI006,Maize,Premium,43565.0,Kilo,123.0,kilo,435.65000000000003
ARR0007765,2026-02-20,MANDI034,Wheat,Premium,497.51 qtl,,74.0,qtl,497.51
ARR0018962,2026-06-20,MANDI029,Mustard,,12.46,Quintals,126.0,quintals,12.46
ARR0009764,2026-04-09,MANDI007,Mustard,,23.65,T,34.0,t,236.5
ARR0020750,2026-07-28,MANDI057,Mustard,,1.201,tonnes,143.0,tonnes,12.010000000000002
ARR0009736,2026-05-30,MANDI027,Cotton,Pusa-1121,357.86,quintal,114.0,quintal,357.86
ARR0014159,2026-08-28,MANDI055,Cotton,,22814.0,Kgs,77.0,kgs,228.14000000000001
ARR0011613,2026-04-19,MANDI018,Maize,Premium,31.99,tonnes,52.0,tonnes,319.9
ARR0003134,2026-05-22,MANDI008,Mustard,Hybrid,"6,742.0 KG",,,kg,67.42
ARR0004265,2026-05-15,MANDI033,Wheat,PBW-343,12399.0,kg,129.0,kg,123.99000000000001
ARR0015330,2026-03-21,MANDI040,Cotton,Hybrid,4733.0,KGS,5.0,kgs,47.33
ARR0007973,2026-07-09,MANDI048,Mustard,PBW-343,34.835,MT,57.0,mt,348.35
ARR0004678,2026-05-01,MANDI020,Cotton,Local,380.86,quintal,,quintal,380.86
ARR0019557,2026-05-21,MANDI011,Cotton,HD-2967,-255.98,Qtl,17.0,qtl,
ARR0013321,2026-08-18,MANDI036,Rice,PBW-343,192.39,qtl,,qtl,192.39
ARR0020693,2026-04-23,MANDI043,Mustard,Pusa-1121,45.976,T,89.0,t,459.76
ARR0016247,2026-03-26,MANDI042,Maize,Local,10991.0,kg,,kg,109.91
ARR0011881,2026-06-02,MANDI048,Maize,,38802.0,KG,42.0,kg,388.02
ARR0020794,2026-03-11,MANDI026,Wheat,Hybrid,14404.0,Kgs,112.0,kgs,144.04
ARR0007063,2026-02-06,MANDI019,Maize,Hybrid,-184.68,Qtl,61.0,qtl,
ARR0004664,2026-01-07,MANDI034,Mustard,,10704.0,kg,,kg,107.04
ARR0018964,2026-06-04,MANDI015,Cotton,,450.77,Quintals,22.0,quintals,450.77
ARR0021766,2026-06-14,MANDI017,Cotton,Pusa-1121,35670.0,KG,11.0,kg,356.7
ARR0002368,2026-09-04,MANDI024,Wheat,Local,-134.7,KG,86.0,kg,
ARR0024622,2026-06-09,MANDI048,Mustard,Hybrid,227.16 qtl,,62.0,qtl,227.16
ARR0009722,2026-03-10,MANDI048,Sugarcane,HD-2967,290.5,quintal,122.0,quintal,290.5
ARR0013929,2026-03-15,MANDI035,Maize,Hybrid,351.7,qtl,25.0,qtl,351.7
ARR0020208,2026-08-26,MANDI012,Wheat,Premium,334.92,Quintals,121.0,quintals,334.92
ARR0016825,2026-05-16,MANDI054,Rice,Premium,30157.0,KGS,15.0,kgs,301.57
ARR0014307,2026-04-15,MANDI006,Rice,HD-2967,8.528,Tonnes,9.0,tonnes,85.28
ARR0016143,2026-01-07,MANDI016,Wheat,HD-2967,34.874,T,114.0,t,348.74
ARR0023681,2026-06-18,MANDI038,Wheat,Premium,30627.0,Kgs,,kgs,306.27
ARR0023148,2026-02-07,MANDI024,Maize,HD-2967,20.487000000000002,tonnes,17.0,tonnes,204.87
ARR0015402,2026-06-15,MANDI006,Mustard,,41.662,tonnes,111.0,tonnes,416.62
ARR0014311,2026-07-06,MANDI004,Cotton,Hybrid,40.971,T,,t,409.71
ARR0001491,2026-03-04,MANDI029,Rice,Pusa-1121,68.02,qtl,84.0,qtl,68.02
ARR0003248,2026-02-06,MANDI012,Maize,Hybrid,14454.0,KG,,kg,144.54
ARR0006850,2026-02-03,MANDI047,Cotton,Pusa-1121,-64.69,Qtl,56.0,qtl,
ARR0018840,2026-06-08,MANDI031,Rice,Pusa-1121,293.44,Qtl,42.0,qtl,293.44
ARR0001426,2026-08-13,MANDI008,Cotton,HD-2967,30.949,tonnes,,tonnes,309.49
ARR0020897,2026-08-22,MANDI004,Cotton,,84.35,Qtl,5.0,qtl,84.35
ARR0020083,2026-08-29,MANDI015,Cotton,Local,27.53,Quintals,57.0,quintals,27.53
ARR0002692,2026-07-20,MANDI054,Mustard,PBW-343,-385.04,Qtl,131.0,qtl,
ARR0017663,2026-05-22,MANDI047,Sugarcane,PBW-343,18.427,MT,73.0,mt,184.26999999999998
ARR0010442,2026-07-09,MANDI032,Rice,PBW-343,418.6,Qtl,97.0,qtl,418.6
ARR0021663,2026-08-24,MANDI008,Maize,Premium,4872.0,KG,102.0,kg,48.72
ARR0006844,2026-02-27,MANDI032,Wheat,HD-2967,41.07,quintal,89.0,quintal,41.07
ARR0016623,2026-02-19,MANDI016,Rice,PBW-343,400.31,qtl,31.0,qtl,400.31
ARR0013086,2026-07-20,MANDI026,Maize,Premium,492.03 qtl,,,qtl,492.03
ARR0015009,2026-05-25,MANDI003,Mustard,,22.786,MT,47.0,mt,227.86
ARR0008573,2026-03-31,MANDI035,Mustard,HD-2967,478.41 qtl,,127.0,qtl,478.41
ARR0009149,2026-07-25,MANDI022,Sugarcane,HD-2967,35.677,T,54.0,t,356.77
ARR0010814,2026-03-22,MANDI027,Cotton,PBW-343,267.87,Qtl,126.0,qtl,267.87
ARR0022443,2026-08-20,MANDI030,Rice,Local,41625.0,KG,7.0,kg,416.25
ARR0009553,2026-07-24,MANDI036,Wheat,Local,109.91,qtl,127.0,qtl,109.91
ARR0003197,2026-02-19,MANDI044,Sugarcane,,9532.0,KGS,110.0,kgs,95.32000000000001
ARR0014501,2026-07-06,MANDI008,Maize,Local,11126.0,Kgs,93.0,kgs,111.26
ARR0000487,2026-01-15,MANDI011,Rice,Pusa-1121,249.56,Q,,q,249.56
ARR0015909,2026-05-16,MANDI021,Sugarcane,HD-2967,432.6,Quintals,73.0,quintals,432.6
ARR0000371,2026-06-04,MANDI033,Wheat,Pusa-1121,6.0920000000000005,Tonnes,37.0,tonnes,60.92
ARR0000784,2026-02-25,MANDI022,Sugarcane,Hybrid,-16.61,Qtl,,qtl,
ARR0006383,2026-06-12,MANDI033,Mustard,Hybrid,"5,363.0 KG",,,kg,53.63
ARR0020904,2026-05-21,MANDI042,Maize,Hybrid,14.977,tonnes,80.0,tonnes,149.77
ARR0021194,2026-04-19,MANDI047,Mustard,Hybrid,453.25,quintal,62.0,quintal,453.25
ARR0016683,2026-03-06,MANDI024,Mustard,,-74.33,Qtl,66.0,qtl,
ARR0016530,2026-07-03,MANDI028,Mustard,PBW-343,8503.0,KGS,51.0,kgs,85.03
ARR0002048,2026-03-13,MANDI004,Wheat,Local,10066.0,Kgs,40.0,kgs,100.66
ARR0000105,2026-06-30,MANDI036,Cotton,Hybrid,319.55 qtl,,,qtl,319.55
ARR0019723,2026-01-09,MANDI014,Sugarcane,Hybrid,"19,584.0 KG",,103.0,kg,195.84
ARR0013267,2026-02-20,MANDI006,Maize,,276.61,Qtl,46.0,qtl,276.61
ARR0005685,2026-08-31,MANDI054,Cotton,PBW-343,7450.0,KG,104.0,kg,74.5
ARR0003633,2026-04-04,MANDI027,Wheat,Premium,7.2090000000000005,MT,30.0,mt,72.09
ARR0016494,2026-08-19,MANDI009,Maize,Hybrid,47736.0,Kgs,107.0,kgs,477.36
ARR0013090,2026-03-05,MANDI006,Cotton,HD-2967,23973.0,Kilo,139.0,kilo,239.73000000000002
ARR0015894,2026-04-09,MANDI044,Mustard,Pusa-1121,360.81,Q,128.0,q,360.81
ARR0011657,2026-04-18,MANDI009,Maize,Premium,26.8,T,83.0,t,268.0
ARR0020673,2026-02-25,MANDI029,Maize,Hybrid,455.23,Qtl,,qtl,455.23
ARR0017330,2026-05-09,MANDI010,Rice,HD-2967,140.43,Quintals,20.0,quintals,140.43
ARR0012664,2026-09-01,MANDI050,Rice,,"5,734.0 KG",,80.0,kg,57.34
ARR0000670,2026-02-02,MANDI005,Cotton,HD-2967,264.22,Qtl,132.0,qtl,264.22
ARR0017391,2026-01-16,MANDI014,Mustard,PBW-343,217.84,Qtl,77.0,qtl,217.84
ARR0017954,2026-07-30,MANDI007,Wheat,Premium,261.25,Q,,q,261.25
ARR0024779,2026-09-02,MANDI048,Mustard,Pusa-1121,361.24,Q,111.0,q,361.24
ARR0011635,2026-02-27,MANDI002,Mustard,HD-2967,44984.0,kg,135.0,kg,449.84000000000003
ARR0001440,2026-05-16,MANDI050,Cotton,Premium,421.43,Qtl,,qtl,421.43
ARR0011040,2026-01-18,MANDI050,Mustard,Premium,396.72 qtl,,48.0,qtl,396.72
ARR0024132,2026-05-21,MANDI012,Sugarcane,HD-2967,323.7,quintal,42.0,quintal,323.7
ARR0024957,2026-08-09,MANDI018,Maize,Premium,342.89,Qtl,123.0,qtl,342.89
ARR0004812,2026-05-23,MANDI001,Maize,PBW-343,483.83 qtl,,56.0,qtl,483.83
ARR0003259,2026-06-11,MANDI011,Wheat,PBW-343,372.49 qtl,,,qtl,372.49
ARR0021515,2026-01-29,MANDI041,Wheat,PBW-343,"13,354.0 KG",,103.0,kg,133.54
ARR0018126,2026-05-31,MANDI021,Wheat,Local,122.52,quintal,138.0,quintal,122.52
ARR0018539,2026-07-22,MANDI028,Sugarcane,Local,4.8469999999999995,MT,79.0,mt,48.47
ARR0016058,2026-08-18,MANDI005,Wheat,Pusa-1121,3902.0000000000005,Kilo,33.0,kilo,39.02
ARR0007333,2026-05-17,MANDI003,Mustard,Local,44.923,MT,,mt,449.23
ARR0001565,2026-06-22,MANDI049,Wheat,HD-2967,402.57 qtl,,48.0,qtl,402.57
ARR0019873,2026-07-06,MANDI045,Mustard,HD-2967,42799.0,Kilo,59.0,kilo,427.99
ARR0014923,2026-01-10,MANDI044,Sugarcane,,28876.0,Kgs,136.0,kgs,288.76
ARR0009966,2026-08-25,MANDI007,Wheat,Hybrid,48.06,MT,132.0,mt,480.6
ARR0016806,2026-02-19,MANDI025,Sugarcane,PBW-343,-168.32,Qtl,50.0,qtl,
ARR0022473,2026-07-26,MANDI046,Sugarcane,Premium,25.833,MT,55.0,mt,258.33
ARR0022716,2026-01-09,MANDI021,Sugarcane,Local,37740.0,kg,49.0,kg,377.40000000000003
ARR0018346,2026-08-19,MANDI041,Mustard,PBW-343,21.558,MT,27.0,mt,215.57999999999998
ARR0024939,2026-07-30,MANDI053,Wheat,Local,37.589999999999996,MT,77.0,mt,375.9
ARR0014175,2026-08-25,MANDI039,Sugarcane,HD-2967,10379.0,KGS,54.0,kgs,103.79
ARR0003004,2026-03-04,MANDI053,Sugarcane,Pusa-1121,48285.0,kg,,kg,482.85
ARR0011979,2026-08-18,MANDI025,Sugarcane,Premium,8120.0,Kgs,20.0,kgs,81.2
ARR0011717,2026-02-09,MANDI037,Wheat,Pusa-1121,67.62 qtl,,82.0,qtl,67.62
ARR0005390,2026-07-26,MANDI022,Sugarcane,HD-2967,20921.0,kg,74.0,kg,209.21
ARR0012056,2026-01-31,MANDI057,Mustard,HD-2967,7617.0,KG,62.0,kg,76.17
ARR0020028,2026-04-04,MANDI051,Rice,Local,25.951,MT,91.0,mt,259.51
ARR0001310,2026-08-04,MANDI036,Maize,Premium,29.723000000000003,T,,t,297.23
ARR0011346,2026-07-06,MANDI037,Rice,Pusa-1121,10.859,MT,78.0,mt,108.59
ARR0023033,2026-03-02,MANDI037,Maize,Local,-371.71,KG,107.0,kg,
ARR0024814,2026-07-16,MANDI019,Wheat,,17012.0,Kgs,55.0,kgs,170.12
ARR0021404,2026-01-04,MANDI010,Sugarcane,,27935.000000000004,KGS,27.0,kgs,279.35
ARR0002515,2026-08-06,MANDI029,Cotton,HD-2967,244.25,qtl,124.0,qtl,244.25
ARR0012578,2026-03-15,MANDI036,Wheat,Pusa-1121,211.25,qtl,61.0,qtl,211.25
ARR0021375,2026-05-10,MANDI040,Sugarcane,,14.203999999999999,MT,114.0,mt,142.04
ARR0015755,2026-04-15,MANDI003,Wheat,Premium,16.61,Tonnes,18.0,tonnes,166.1
ARR0014246,2026-02-26,MANDI028,Cotton,PBW-343,3531.0,Kgs,83.0,kgs,35.31
ARR0022689,2026-07-19,MANDI008,Maize,HD-2967,46.067,MT,64.0,mt,460.67
ARR0009259,2026-05-01,MANDI034,Maize,Local,416.38,qtl,,qtl,416.38
ARR0024349,2026-04-27,MANDI022,Wheat,PBW-343,48809.0,Kgs,28.0,kgs,488.09000000000003
ARR0008792,2026-05-14,MANDI030,Rice,PBW-343,49.06,tonnes,,tonnes,490.6
ARR0022640,2026-08-17,MANDI047,Cotton,PBW-343,36616.0,KGS,87.0,kgs,366.16
ARR0012882,2026-07-15,MANDI050,Wheat,,"35,010.0 KG",,135.0,kg,350.1
ARR0011250,2026-06-19,MANDI050,Wheat,HD-2967,370.34,Qtl,141.0,qtl,370.34
ARR0009778,2026-01-17,MANDI033,Maize,Hybrid,395.68,qtl,19.0,qtl,395.68
ARR0020442,2026-02-13,MANDI013,Wheat,HD-2967,"36,662.0 KG",,98.0,kg,366.62
ARR0005258,2026-05-04,MANDI020,Mustard,Local,37.107,Tonnes,145.0,tonnes,371.07
ARR0013933,2026-02-22,MANDI020,Mustard,Hybrid,124.6 qtl,,138.0,qtl,124.6
ARR0018319,2026-09-01,MANDI057,Rice,Hybrid,"39,671.0 KG",,53.0,kg,396.71000000000004
ARR0020287,2026-08-13,MANDI011,Rice,Pusa-1121,466.32 qtl,,62.0,qtl,466.32
ARR0020518,2026-04-04,MANDI013,Rice,HD-2967,25737.0,Kgs,79.0,kgs,257.37
ARR0003302,2026-06-30,MANDI026,Rice,Local,-245.35,KG,59.0,kg,
ARR0023835,2026-08-21,MANDI017,Wheat,HD-2967,36.451,Tonnes,116.0,tonnes,364.51
ARR0012042,2026-06-04,MANDI006,Mustard,PBW-343,20.431,tonnes,40.0,tonnes,204.31
ARR0005407,2026-03-07,MANDI008,Rice,,38.59 qtl,,13.0,qtl,38.59
ARR0000713,2026-07-08,MANDI032,Sugarcane,Premium,47476.0,kg,109.0,kg,474.76
ARR0005784,2026-05-26,MANDI022,Mustard,HD-2967,113.1 qtl,,135.0,qtl,113.1
ARR0004410,2026-08-16,MANDI016,Wheat,Premium,31494.0,Kgs,18.0,kgs,314.94
ARR0011689,2026-07-30,MANDI010,Rice,PBW-343,384.24,Quintals,13.0,quintals,384.24
ARR0005921,2026-02-28,MANDI016,Rice,,31.598000000000003,MT,80.0,mt,315.98
ARR0021561,2026-04-17,MANDI016,Rice,HD-2967,43999.0,KGS,102.0,kgs,439.99
ARR0020436,2026-12-02,MANDI001,Wheat,,10.562999999999999,Tonnes,17.0,tonnes,105.63
ARR0005412,2026-06-06,MANDI026,Sugarcane,Pusa-1121,323.47,quintal,7.0,quintal,323.47
ARR0016935,2026-06-11,MANDI005,Rice,PBW-343,26875.0,KG,39.0,kg,268.75
ARR0018657,2026-08-18,MANDI047,Rice,HD-2967,443.42 qtl,,96.0,qtl,443.42
ARR0003242,2026-06-25,MANDI046,Maize,Hybrid,"4,779.0 KG",,142.0,kg,47.79
ARR0021093,2026-03-14,MANDI038,Rice,PBW-343,27.618000000000002,tonnes,134.0,tonnes,276.18
ARR0019429,2026-04-05,MANDI048,Maize,PBW-343,40.122,T,13.0,t,401.22
ARR0008494,2026-08-28,MANDI005,Sugarcane,,415.68,quintal,122.0,quintal,415.68
ARR0023272,2026-06-23,MANDI010,Cotton,HD-2967,104.45 qtl,,,qtl,104.45
ARR0009322,2026-02-08,MANDI045,Maize,HD-2967,306.81,Qtl,18.0,qtl,306.81
ARR0020476,2026-08-10,MANDI054,Mustard,Pusa-1121,135.3,Quintals,8.0,quintals,135.3
