arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count
ARR0019076,2026-03-09,MANDI-054,Sarso,Local,14.108,T,NA
ARR0003859,01.08.2026,mandi_027,sugarcane,Premium,461.35 qtl,,135
ARR0017894,2026-05-23,MANDI040,Ganna,HD-2967,95.64 qtl,,81
ARR0000097,2026/05/25,MANDI042,GEHUN,Hybrid,35859.0,KG,28
ARR0011700,12-Aug-2026,mandi_057,कपास,Premium,337.25,quintal,NA
ARR0003131,2026-04-02,MANDI029,Makka,Hybrid,"44,853.0 KG",,20
ARR0008016,24.04.2026,mandi_039,मक्का,Pusa-1121,45162.0,Kgs,126
ARR0010667,2026-06-23,MANDI-011,Kapas,HD-2967,9.256,T,63
ARR0006781,07.04.2026,M036,GEHUN,HD-2967,3.851,Tonnes,31
ARR0012124,2026-06-11,MANDI-057,Sarso,Pusa-1121,3906.0,KGS,25
ARR0006619,09.05.2026,mandi_002,Wheat,HD-2967,23.35,qtl,7
ARR0002628,28.03.2026,mandi_041,Sarson,HD-2967,320.31 qtl,,113
ARR0003774,04-06-2026,MANDI049,Sarso,PBW-343,46362.0,Kgs,101
ARR0010560,2026-05-01,MANDI-041,Sarson,HD-2967,83.38,Quintals,NA
ARR0002240,2026-07-26,MANDI011,Kapas,HD-2967,"11,153.0 KG",,149
ARR0003664,02/03/2026,MANDI033,Paddy,Premium,45.93,Qtl,131
ARR0020525,28/06/2026,MANDI053,Gehun,Hybrid,"3,734.0000000000005 KG",,NA
ARR0000545,2026-09-02,MANDI013,GEHUN,Pusa-1121,58.81,Qtl,82
ARR0016736,03-Aug-2026,MANDI-041,गन्ना,Local,86.3,Quintals,93
ARR0009400,09-Feb-2026,M044,Corn,Hybrid,27.512,Tonnes,23
ARR0011220,2026-08-24,mandi012,Sugarcane,Hybrid,"11,426.0 KG",,87
ARR0013940,07/09/2026,MANDI035,Chawal,Pusa-1121,57.46,Quintals,111
ARR0005139,2026/04/05,MANDI053,Rice,Pusa-1121,27.04,Qtl,13
ARR0023528,29/01/2026,MANDI020,Ganna,Pusa-1121,39967.0,Kilo,52
ARR0002390,06-05-2026,MANDI007,गन्ना,PBW-343,220.41,Q,104
ARR0010940,07-02-2026,MANDI-052,Paddy,Premium,44.287,MT,8
,2026/04/23,mandi_047,mustard,Premium,-436.48,Qtl,75
ARR0021785,05-05-2026,MANDI006,Chawal,Pusa-1121,25078.0,Kilo,137
ARR0015904,08-04-2026,MANDI042,Gehun,Pusa-1121,90.38,Quintals,47
ARR0001203,04-04-2026,MANDI045,कपास,PBW-343,2683.0,KGS,12
ARR0010584,02.02.2026,MANDI010,Ganne,Premium,19.830000000000002,T,89
ARR0003083,2026/02/04,MANDI001,Ganne,PBW-343,-88.28,Qtl,55
ARR0013580,2026-03-29,MANDI057,Wheat,PBW-343,-225.35,KG,NA
ARR0008241,2026-05-05,mandi026,Paddy,Premium,12.981,tonnes,133
ARR0001055,2026-06-20,mandi028,Paddy,Hybrid,11076.0,KG,35
ARR0016266,2026/05/09,009,गेहूं,Hybrid,36587.0,KGS,102
ARR0022936,08/02/2026,mandi017,wheat,Premium,141.7,qtl,80
ARR0012256,07/05/2026,MANDI-047,धान,HD-2967,"16,470.0 KG",,121
ARR0013349,05-10-2026,MANDI-054,Basmati,Hybrid,148.53 qtl,,131
ARR0011374,2026/07/18,MANDI047,Sarson,,48.711,MT,42
ARR0005592,2026-06-05,MANDI-047,mustard,Local,37050.0,KGS,147
ARR0022049,29.07.2026,mandi046,Makki,,453.28,quintal,73
ARR0016517,2026/04/10,MANDI002,गन्ना,PBW-343,367.87 qtl,,41
ARR0001664,15/04/2026,MANDI032,Narma,Local,46143.0,kg,94
ARR0002902,21.03.2026,mandi_057,Kapas,Pusa-1121,"12,768.0 KG",,49
ARR0004100,2026/04/17,MANDI001,Makka,Local,38.07,Qtl,NA
ARR0004269,11.01.2026,mandi030,Chawal,Premium,411.73,Q,76
,23.05.2026,MANDI041,Basmati,Hybrid,476.45 qtl,,NA
ARR0017709,06.03.2026,M024,गन्ना,HD-2967,133.67 qtl,,148
ARR0023320,24/01/2026,MANDI041,Kanak,PBW-343,4885.0,KGS,NA
ARR0010733,2026/06/09,MANDI022,Gehun,HD-2967,25.17 qtl,,96
ARR0010661,06-Jul-2026,M005,Maize,PBW-343,245.21,quintal,81
ARR0000735,06-Apr-2026,MANDI037,WHEAT,,12802.000000000002,Kilo,27
ARR0021555,18/03/2026,mandi_004,Makki,Hybrid,321.68,Qtl,31
ARR0024186,03-02-2026,MANDI039,Maize,PBW-343,139.06,quintal,NA
ARR0008128,2026-04-15,mandi_002,corn,PBW-343,14097.999999999998,Kgs,113
ARR0006884,2026/02/25,MANDI-051,Makki,HD-2967,29.085,tonnes,80
ARR0004536,2026/06/17,MANDI056,wheat,Hybrid,11151.0,kg,39
ARR0021011,25.06.2026,mandi037,चावल,Pusa-1121,286.96,quintal,NA
ARR0016274,28/04/2026,mandi_048,WHEAT,Hybrid,25.71,tonnes,34
ARR0010547,2026/04/09,mandi_050,Paddy,Pusa-1121,42.445,Tonnes,NA
ARR0023756,24-May-2026,MANDI011,Paddy,Premium,"33,168.0 KG",,44
ARR0012675,21-Jan-2026,mandi_010,Mustard,,250.78,Q,101
ARR0015444,26-Jul-2026,MANDI023,cotton,PBW-343,39.47,Q,86
ARR0002398,30-Jul-2026,MANDI-009,Rice,Hybrid,5252.0,Kilo,121
ARR0008900,24.03.2026,MANDI-004,GEHUN,Premium,"20,133.0 KG",,111
ARR0020694,2026/04/04,mandi026,चावल,Local,228.59,Qtl,86
ARR0004185,2026-02-03,mandi031,Sarson,Hybrid,"9,624.0 KG",,91
ARR0005788,31/03/2026,M030,Maize,Hybrid,43730.0,kg,149
ARR0002577,2026-06-17,MANDI003,cotton,,2.164,T,84
ARR0002374,27/07/2026,MANDI054,धान,PBW-343,142.34,qtl,NA
ARR0020626,22/05/2026,mandi040,Rice,Local,259.95,qtl,NA
ARR0006634,06/08/2026,MANDI-053,चावल,PBW-343,320.02,Q,50
ARR0021183,27-May-2026,MANDI030,कपास,Hybrid,6.8549999999999995,T,37
ARR0000641,17/04/2026,mandi009,सरसों,Pusa-1121,49168.0,KGS,126
ARR0022937,09-Jun-2026,040,Paddy,Pusa-1121,77.13,Qtl,130
ARR0001774,05-30-2026,mandi038,mustard,Pusa-1121,317.61 qtl,,122
ARR0021306,19/07/2026,MANDI052,Maize,PBW-343,479.25 qtl,,76
ARR0009474,2026/07/18,MANDI-018,Makka,Pusa-1121,"30,535.000000000004 KG",,NA
ARR0017584,31.08.2026,MANDI001,Makka,HD-2967,207.35,Q,71
ARR0005115,22/01/2026,M028,Ganne,Hybrid,41988.0,Kgs,6
ARR0014105,08-19-2026,MANDI037,Corn,Pusa-1121,67.78 qtl,,23
ARR0005641,03-27-2026,MANDI047,Corn,Hybrid,77.81,Qtl,127
ARR0011237,2026/01/17,mandi014,गेहूं,Pusa-1121,462.51,quintal,50
ARR0009002,2026/07/27,mandi_048,Ganne,Local,"16,388.0 KG",,9
ARR0009288,2026/01/05,MANDI049,Makka,Local,30789.0,KG,59
ARR0002516,01.09.2026,mandi_009,Mustard,PBW-343,"49,601.0 KG",,NA
ARR0023256,2026-01-16,M019,wheat,PBW-343,105.26,Qtl,NA
ARR0004263,2026/02/07,MANDI056,Gehun,Pusa-1121,35619.0,kg,70
ARR0019618,2026-01-23,mandi_009,Sarso,,8.947,MT,81
ARR0013824,17/08/2026,MANDI011,Sarson,Premium,17.625,MT,134
,31.01.2026,010,Corn,HD-2967,45.18 qtl,,18
ARR0000416,23-Jul-2026,MANDI013,Cotton,PBW-343,-497.89,Qtl,35
ARR0016401,07-31-2026,MANDI-056,Sugarcane,PBW-343,274.54,Q,5
ARR0014539,2026-04-24,MANDI024,sugarcane,,35413.0,Kilo,9
ARR0005014,05.03.2026,MANDI009,WHEAT,PBW-343,37381.0,Kilo,58
ARR0015151,31-Mar-2026,MANDI028,Narma,PBW-343,22628.0,Kgs,111
ARR0007769,04/07/2026,MANDI025,Ganne,Premium,30450.0,KGS,NA
ARR0005779,01-25-2026,mandi_047,Corn,HD-2967,42.57 qtl,,75
ARR0007189,05/06/2026,MANDI031,कपास,Premium,185.02,Q,114
ARR0002210,29.04.2026,MANDI026,Makka,Hybrid,16.321,MT,32
ARR0003696,2026/05/30,MANDI-027,Paddy,Premium,366.14,Quintals,NA
ARR0000711,12/02/2026,mandi_022,Ganna,Local,39058.0,kg,130
ARR0021067,2026-01-25,MANDI054,चावल,Hybrid,"14,438.999999999998 KG",,NA
ARR0024249,14-May-2026,013,paddy,Premium,14.59,T,NA
ARR0011721,2026/09/06,MANDI-048,Chawal,HD-2967,"22,805.0 KG",,67
ARR0004504,10/02/2026,MANDI006,गन्ना,Local,"3,275.0 KG",,58
ARR0005874,21/05/2026,MANDI021,Makka,,-199.01,Qtl,21
ARR0022902,2026-08-24,MANDI019,Sarson,PBW-343,4795.0,kg,NA
ARR0009442,26/03/2026,M017,मक्का,Local,20.606,Tonnes,5
ARR0021874,27-Jul-2026,mandi054,cotton,Local,95.08 qtl,,NA
ARR0024049,25.07.2026,MANDI048,Ganne,Premium,281.13,Q,87
ARR0021673,2026-08-19,MANDI012,गेहूं,Hybrid,42.72,Quintals,16
ARR0012018,04-19-2026,MANDI056,Cotton,HD-2967,295.33,qtl,79
ARR0001496,07-25-2026,mandi_007,Basmati,,"37,035.0 KG",,17
ARR0017982,26-Jan-2026,M039,Dhaan,HD-2967,183.15 qtl,,NA
ARR0021292,17.07.2026,MANDI036,कपास,Pusa-1121,11.863,T,30
ARR0006250,2026/07/16,017,wheat,PBW-343,43222.0,KG,NA
ARR0016843,06-Aug-2026,MANDI005,Makka,Local,19728.0,KGS,15
ARR0009434,23.04.2026,MANDI-019,धान,PBW-343,414.73,qtl,116
ARR0018003,2026-08-06,mandi_031,कपास,Local,"3,213.0000000000005 KG",,146
ARR0004092,17/01/2026,007,Narma,PBW-343,"14,537.0 KG",,46
ARR0020850,08-12-2026,MANDI001,Makka,,20.081,Tonnes,NA
ARR0002889,15.04.2026,M027,wheat,,64.55,Q,149
ARR0004929,14.03.2026,mandi_042,Mustard,Premium,45.364,T,10
ARR0012300,11-Apr-2026,MANDI016,Corn,Local,99.55,Quintals,31
ARR0007210,07-04-2026,MANDI-030,कपास,Premium,34.413,Tonnes,107
ARR0001524,2026-08-10,MANDI017,Kapas,HD-2967,2.145,tonnes,138
ARR0019473,2026-05-20,MANDI039,Mustard,Premium,"18,067.0 KG",,91
ARR0016977,31.05.2026,mandi_009,Mustard,HD-2967,118.31 qtl,,13
ARR0007250,19/08/2026,mandi_019,Kapas,Premium,32368.0,KGS,110
ARR0005207,24-Jan-2026,MANDI039,सरसों,Premium,49619.0,kg,131
ARR0001242,07/04/2026,MANDI-051,Sarso,Pusa-1121,306.95,quintal,145
ARR0001407,2026-01-14,MANDI-019,Makka,PBW-343,9689.0,Kilo,NA
ARR0003320,07-25-2026,MANDI036,Kanak,PBW-343,9.223,Tonnes,69
ARR0003575,2026-07-23,mandi016,मक्का,,14.225999999999999,MT,NA
ARR0023429,04/01/2026,MANDI036,Sarso,Local,33.73,Quintals,118
ARR0000917,2026/01/15,MANDI032,Sarson,Premium,25829.000000000004,Kgs,NA
ARR0000528,21-May-2026,MANDI010,सरसों,,45693.0,Kgs,29
ARR0019408,01-14-2026,MANDI028,गेहूं,Local,"14,116.999999999998 KG",,96
ARR0017800,09/05/2026,mandi_017,WHEAT,Hybrid,44.025999999999996,MT,63
ARR0008481,22.04.2026,MANDI044,corn,Hybrid,33.158,tonnes,107
ARR0019785,2026/02/12,mandi002,धान,HD-2967,10080.0,Kgs,101
ARR0020223,14/02/2026,MANDI023,Sarso,Pusa-1121,31.42,Q,103
ARR0000284,22-Jun-2026,MANDI016,Gehun,Pusa-1121,27817.0,kg,NA
ARR0023539,2026-04-22,mandi001,Mustard,,13.11,Tonnes,59
ARR0018165,19-Feb-2026,033,cotton,Pusa-1121,14.87,Q,59
ARR0002820,06-Jul-2026,MANDI055,Sarso,Local,42.461,Tonnes,150
ARR0011137,24-Jan-2026,MANDI019,चावल,Local,278.05,Q,111
ARR0005534,14/02/2026,MANDI027,wheat,Premium,5127.0,KGS,109
ARR0017519,2026-03-08,MANDI055,मक्का,,11.522,MT,58
ARR0009698,05/07/2026,mandi_056,Paddy,Pusa-1121,43185.0,Kilo,82
ARR0024469,05-Jul-2026,MANDI022,corn,PBW-343,222.53,quintal,132
ARR0013509,2026/06/27,MANDI-014,Gehun,HD-2967,2.668,Tonnes,124
ARR0006265,08-11-2026,MANDI021,corn,Hybrid,36.614,Tonnes,83
ARR0017536,19/02/2026,044,Sarso,Pusa-1121,-482.18,KG,12
ARR0003013,01.07.2026,MANDI027,Paddy,Pusa-1121,61.67,quintal,92
ARR0022256,2026/09/01,MANDI038,WHEAT,Hybrid,47884.0,Kgs,132
ARR0012420,19-Apr-2026,M023,Makka,Pusa-1121,31.714999999999996,T,NA
ARR0016890,06-28-2026,MANDI031,गन्ना,Premium,92.01,Qtl,88
ARR0009679,04/06/2026,mandi_002,कपास,Pusa-1121,446.02 qtl,,NA
ARR0021698,17.04.2026,MANDI016,Sarson,,"32,243.0 KG",,9
ARR0022504,2026-07-30,M042,Sarso,Hybrid,119.37,qtl,26
ARR0006108,2026/09/06,mandi_015,Kapas,Premium,-151.09,Qtl,39
ARR0013425,21.02.2026,M017,Corn,Hybrid,23.898,MT,NA
,2026-08-13,MANDI013,Sarson,PBW-343,25195.0,KG,102
ARR0015457,2026/01/05,MANDI-007,Narma,Pusa-1121,39008.0,Kilo,41
,30-May-2026,MANDI-042,Cotton,,206.42,qtl,133
ARR0024689,2026/05/03,MANDI013,Ganne,Hybrid,267.86,Q,119
ARR0014648,08/03/2026,043,paddy,Pusa-1121,14847.999999999998,kg,103
ARR0001632,04-21-2026,mandi_018,sugarcane,Hybrid,"44,165.0 KG",,NA
ARR0022244,05.06.2026,M038,Sarson,Local,-250.92,Qtl,113
ARR0016063,05/04/2026,mandi_040,Rice,PBW-343,151.58 qtl,,142
ARR0006430,28/08/2026,mandi_051,Sugarcane,Pusa-1121,12193.0,Kgs,NA
ARR0016179,2026-08-02,MANDI-055,Narma,,45.075,MT,131
ARR0020934,2026-01-16,mandi_024,cotton,HD-2967,"30,133.999999999996 KG",,21
ARR0023158,17/01/2026,MANDI024,चावल,,20.323,MT,71
ARR0008662,21-Mar-2026,M052,सरसों,PBW-343,39142.0,KGS,27
,2026-02-24,M023,Kanak,Local,422.85 qtl,,147
ARR0022083,2026-04-10,MANDI013,गेहूं,Hybrid,-147.02,Qtl,143
ARR0017843,2026/05/14,MANDI015,Sarso,Premium,219.68,qtl,NA
ARR0023018,07-06-2026,MANDI049,Gehun,Hybrid,-302.65,KG,35
ARR0018209,2026/03/21,mandi_022,Chawal,HD-2967,13.008000000000001,T,NA
ARR0024050,2026/01/26,MANDI021,गन्ना,Local,47.958,MT,19
ARR0018044,02-19-2026,MANDI036,Sarso,Premium,354.2,Qtl,80
ARR0019254,2026-02-13,mandi033,सरसों,Premium,-10.33,KG,76
ARR0022591,2026-02-09,M029,Mustard,PBW-343,16.641,tonnes,62
ARR0008551,29/03/2026,MANDI033,गन्ना,Hybrid,"17,049.0 KG",,134
ARR0017821,2026-03-16,mandi_052,Sarso,Pusa-1121,379.98,Quintals,65
ARR0010125,01-Jan-2026,MANDI045,Sugarcane,Pusa-1121,16372.0,kg,24
ARR0009184,2026-04-30,MANDI003,धान,,42.772000000000006,MT,NA
ARR0017106,10/05/2026,M013,Makka,,"18,606.0 KG",,79
ARR0000599,22/02/2026,mandi_001,धान,HD-2967,64.84,qtl,142
ARR0004563,10.03.2026,M010,सरसों,PBW-343,173.96,Quintals,115
ARR0003484,2026-09-06,MANDI-031,mustard,,443.55,Qtl,128
ARR0011697,2026/08/27,MANDI020,Mustard,Hybrid,388.83,qtl,55
ARR0004002,2026-03-19,mandi_056,गेहूं,Premium,101.58,qtl,50
ARR0004660,20/01/2026,mandi_037,गेहूं,HD-2967,44.472,Tonnes,66
ARR0010098,08-05-2026,mandi_052,गेहूं,Premium,30066.000000000004,kg,10
ARR0016548,06-Jan-2026,MANDI019,Sarso,PBW-343,287.01,Qtl,115
ARR0022173,17-Jun-2026,MANDI034,WHEAT,Local,238.3 qtl,,70
ARR0004685,15.05.2026,MANDI031,Gehun,HD-2967,28762.0,Kilo,35
ARR0018517,22-Mar-2026,MANDI057,चावल,Premium,23485.0,kg,NA
ARR0005673,2026/07/11,MANDI020,Sarson,Local,23.66,MT,116
ARR0006218,07-17-2026,mandi028,Sugarcane,Premium,31.445999999999998,Tonnes,143
ARR0008664,26-Apr-2026,MANDI049,Ganna,Pusa-1121,"9,953.0 KG",,27
ARR0022746,06-17-2026,M032,धान,HD-2967,72.13 qtl,,90
ARR0013876,02-18-2026,MANDI046,Wheat,Premium,24.094,tonnes,41
ARR0006861,07.09.2026,M012,wheat,Pusa-1121,"25,989.999999999996 KG",,143
ARR0017084,2026-01-05,MANDI029,Paddy,Local,172.56,Q,35
ARR0016747,20/07/2026,MANDI039,Maize,Premium,"32,889.0 KG",,124
ARR0015472,24-Feb-2026,MANDI030,Gehun,PBW-343,497.99 qtl,,40
ARR0005081,15-Jul-2026,mandi017,sugarcane,HD-2967,449.92,quintal,89
ARR0015391,23/02/2026,MANDI045,Makki,Pusa-1121,34.235,Tonnes,72
ARR0018601,2026/07/22,mandi_050,Dhaan,Pusa-1121,6218.0,KG,96
ARR0005791,2026-06-12,MANDI022,Sugarcane,Local,37542.0,kg,135
ARR0018591,2026-02-02,mandi_021,Sarson,Pusa-1121,"2,170.0 KG",,67
ARR0020903,16/05/2026,MANDI040,Wheat,,5321.0,Kilo,NA
ARR0011037,2026-02-22,MANDI057,Wheat,Local,44344.0,KG,129
ARR0011937,07-Jun-2026,MANDI031,Corn,,27273.0,KGS,142
ARR0009633,2026-03-06,MANDI054,Dhaan,,"4,255.0 KG",,25
ARR0001447,2026/02/23,M015,Makki,Local,236.26,Qtl,NA
ARR0017134,01/05/2026,mandi040,Wheat,Pusa-1121,"12,394.0 KG",,83
ARR0009523,07-14-2026,MANDI027,Basmati,Pusa-1121,203.35,Quintals,120
ARR0018642,2026/07/03,mandi_006,cotton,PBW-343,75.91,quintal,NA
ARR0009612,28/08/2026,M031,WHEAT,Pusa-1121,21783.0,KGS,89
ARR0015857,07-Jan-2026,MANDI027,Sarso,Hybrid,307.19 qtl,,73
ARR0018493,2026/04/16,MANDI016,Mustard,Hybrid,46.38,qtl,150
ARR0018656,10/08/2026,MANDI033,Maize,Premium,"44,580.0 KG",,109
ARR0012129,08-19-2026,mandi028,mustard,Local,224.91,Qtl,42
ARR0019451,2026-08-03,mandi_035,Gehun,Pusa-1121,43.248000000000005,tonnes,48
ARR0014380,2026-03-29,MANDI022,corn,Pusa-1121,9.57,MT,114
ARR0007310,07-22-2026,MANDI-020,Ganne,HD-2967,27.641000000000002,tonnes,43
ARR0007035,2026-07-02,MANDI050,मक्का,Premium,65.26,Qtl,138
ARR0006001,2026-02-02,MANDI-039,Makka,Premium,9399.0,Kilo,15
ARR0010574,01/02/2026,MANDI055,कपास,Premium,39.171,T,119
ARR0002838,05-11-2026,mandi_035,sugarcane,Premium,30.1,Q,72
,24/07/2026,MANDI-027,गन्ना,Hybrid,"26,013.0 KG",,148
ARR0003758,08-19-2026,MANDI007,Dhaan,Local,212.29,Q,34
ARR0003219,18.05.2026,MANDI033,sugarcane,,220.09,qtl,112
ARR0011766,01-01-2026,M030,Cotton,PBW-343,16548.0,kg,131
ARR0011325,18/05/2026,mandi_017,Corn,,28.375999999999998,Tonnes,51
ARR0009972,07-07-2026,MANDI011,गेहूं,,23.304,MT,NA
ARR0003521,2026/01/05,MANDI-054,Kanak,Pusa-1121,288.5 qtl,,87
ARR0006595,04/08/2026,MANDI-006,Kapas,HD-2967,"48,911.0 KG",,37
ARR0005948,07-Apr-2026,MANDI-021,कपास,,11.2,Q,62
ARR0017947,13/08/2026,MANDI053,Makka,,107.37,qtl,61
ARR0019698,2026-01-24,MANDI042,Gehun,HD-2967,28060.000000000004,KG,62
ARR0002589,2026-06-14,M037,corn,HD-2967,19.972,Tonnes,125
,2026-01-06,MANDI046,cotton,,196.92,Quintals,55
ARR0023504,10-Aug-2026,MANDI050,mustard,Local,35.28,T,44
ARR0004696,08-25-2026,M033,Mustard,PBW-343,16.494,tonnes,111
ARR0006438,23/03/2026,MANDI-044,Gehun,,44492.0,Kilo,138
ARR0018584,21-Jul-2026,MANDI054,सरसों,HD-2967,34.73 qtl,,81
ARR0005242,20/01/2026,MANDI-024,corn,HD-2967,194.72,qtl,136
ARR0022619,07.05.2026,M021,Mustard,Pusa-1121,244.51,Q,112
ARR0011546,28.08.2026,MANDI056,Makki,PBW-343,27.62,Qtl,117
ARR0023019,2026-02-21,MANDI014,सरसों,Hybrid,112.69,quintal,90
ARR0009951,10/05/2026,M038,sugarcane,Premium,12846.0,Kilo,NA
ARR0007339,2026-01-17,MANDI002,Gehun,HD-2967,7704.000000000001,KGS,64
ARR0018108,09/07/2026,MANDI006,Sarson,Hybrid,320.66,qtl,69
ARR0022585,13-Apr-2026,MANDI030,Dhaan,HD-2967,13608.000000000002,KGS,111
ARR0008644,21-Jun-2026,mandi038,Sarson,Local,34.561,Tonnes,113
ARR0006807,2026/07/18,MANDI049,Maize,PBW-343,"34,551.0 KG",,NA
ARR0002975,2026-02-11,MANDI023,Kanak,,37273.0,kg,131
ARR0009045,05.07.2026,MANDI050,Basmati,Premium,30.397000000000002,tonnes,110
ARR0024756,27.08.2026,MANDI028,Makka,HD-2967,47531.0,kg,26
ARR0004483,07-Jul-2026,MANDI003,GEHUN,,331.92,Quintals,96
ARR0010416,11-May-2026,MANDI-008,Narma,HD-2967,15.18,quintal,102
ARR0002465,18/05/2026,010,sugarcane,PBW-343,3242.0,KG,102
ARR0016540,15/03/2026,mandi011,Chawal,Pusa-1121,127.44,Quintals,110
ARR0020649,23-Apr-2026,029,मक्का,Local,36729.0,Kilo,64
ARR0023246,09/06/2026,mandi052,Basmati,Local,"36,902.0 KG",,21
ARR0014577,06-04-2026,mandi_051,गन्ना,PBW-343,21.872,MT,36
ARR0004484,2026-05-07,mandi054,चावल,PBW-343,"27,589.0 KG",,24
ARR0019809,16.02.2026,MANDI-020,Kanak,PBW-343,6898.0,Kilo,68
ARR0015226,08/01/2026,mandi055,Basmati,HD-2967,351.81,Q,141
ARR0009181,07-Jan-2026,MANDI038,Ganna,HD-2967,5386.0,kg,41
ARR0019266,2026-03-29,mandi009,Sarson,,213.97,Quintals,83
,2026-06-11,MANDI-007,Dhaan,Local,16.73,MT,119
ARR0013729,28-Apr-2026,MANDI052,धान,Local,45.592,T,91
ARR0000601,08/01/2026,MANDI052,Cotton,Pusa-1121,296.76,Q,115
ARR0010525,2026-04-25,024,sugarcane,Local,"5,400.0 KG",,NA
ARR0023211,2026/08/02,mandi_032,Rice,,25.271,Tonnes,16
ARR0016980,08-19-2026,MANDI019,Rice,Premium,17.72,Q,140
ARR0007235,27/05/2026,MANDI-009,Dhaan,Pusa-1121,"42,759.0 KG",,38
ARR0016419,2026-01-14,050,Maize,Hybrid,16197.999999999998,kg,105
ARR0004609,13-Mar-2026,M001,सरसों,Hybrid,418.39,Quintals,128
,03/03/2026,mandi009,GEHUN,Pusa-1121,33.16 qtl,,67
ARR0013883,2026/02/08,MANDI029,Kapas,Local,"18,700.0 KG",,13
ARR0012767,07/02/2026,mandi_020,Gehun,,486.64,Qtl,149
ARR0017763,18.04.2026,MANDI056,Maize,HD-2967,130.5 qtl,,98
ARR0000501,16-Jun-2026,MANDI011,Rice,HD-2967,13144.0,kg,15
ARR0023375,2026/06/22,MANDI-039,WHEAT,Pusa-1121,37723.0,KGS,148
ARR0002339,2026-07-24,MANDI051,Mustard,HD-2967,272.9,Qtl,136
ARR0022066,09-05-2026,mandi054,Mustard,PBW-343,229.65 qtl,,44
ARR0016146,2026/06/25,MANDI022,Wheat,Local,"40,864.0 KG",,NA
ARR0001047,08-Jul-2026,008,GEHUN,,417.52,Q,142
ARR0006328,2026-03-04,MANDI048,गन्ना,PBW-343,3.45,tonnes,NA
ARR0009194,17/06/2026,MANDI-002,Makka,,257.47,Qtl,108
ARR0016047,2026-08-05,MANDI040,Sarso,,28764.0,Kgs,NA
ARR0021397,05-Apr-2026,MANDI041,Kanak,,"5,788.0 KG",,148
ARR0018305,02/05/2026,MANDI-017,कपास,Pusa-1121,"18,048.0 KG",,81
ARR0020319,16/01/2026,mandi_056,Paddy,Local,457.99,quintal,NA
ARR0015121,2026-04-01,mandi_024,मक्का,Pusa-1121,104.13 qtl,,114
ARR0012879,08-31-2026,MANDI052,Wheat,,34452.0,KGS,NA
ARR0017635,09-Jul-2026,MANDI-011,Sugarcane,PBW-343,2014.0,KG,70
ARR0023064,2026/01/12,M034,WHEAT,HD-2967,26120.0,Kgs,80
ARR0001075,2026-06-05,mandi005,Cotton,Local,-451.47,KG,147
ARR0015988,08.03.2026,MANDI-022,धान,Local,444.07,Q,9
ARR0024885,2026-07-09,mandi_032,mustard,,129.51,qtl,137
ARR0014364,01/07/2026,MANDI035,wheat,Premium,9810.0,KGS,NA
,2026-08-20,021,Sugarcane,PBW-343,75.97,Quintals,NA
ARR0003140,2026-01-19,MANDI035,cotton,Local,40.826,T,NA
ARR0001861,06-16-2026,MANDI-026,गेहूं,HD-2967,18.54,Tonnes,138
ARR0022021,08-04-2026,MANDI019,Chawal,Pusa-1121,184.87,quintal,9
ARR0017432,22/06/2026,MANDI013,चावल,,"39,150.0 KG",,142
ARR0021146,2026/06/23,MANDI034,गन्ना,Local,"2,010.0000000000002 KG",,123
ARR0000778,2026-05-15,mandi022,Ganna,Premium,48639.0,Kilo,7
ARR0016422,30/06/2026,M015,Sarson,,"9,476.0 KG",,126
ARR0018765,2026/06/08,MANDI-016,Maize,Local,259.31 qtl,,21
ARR0018183,28/05/2026,MANDI042,Basmati,,31.025,T,35
ARR0003139,30/06/2026,MANDI020,GEHUN,Hybrid,-137.93,Qtl,65
ARR0004020,09-02-2026,MANDI012,GEHUN,Premium,"37,357.0 KG",,65
ARR0009387,26.06.2026,MANDI-008,Basmati,Hybrid,133.7 qtl,,91
ARR0009554,24.03.2026,mandi_037,Mustard,,12609.0,kg,143
ARR0019247,06-13-2026,045,Mustard,Pusa-1121,-349.22,KG,83
ARR0021702,02-11-2026,mandi029,गेहूं,Pusa-1121,24985.0,KGS,96
ARR0008147,04-09-2026,mandi037,Cotton,PBW-343,-327.13,KG,NA
ARR0019589,27.01.2026,MANDI021,Rice,Premium,11796.0,kg,112
ARR0010497,2026-01-06,MANDI-032,Mustard,Local,11153.0,KG,34
ARR0003020,2026/08/17,MANDI035,गन्ना,HD-2967,37900.0,KG,79
ARR0019322,2026/04/01,mandi_018,मक्का,PBW-343,38.684,T,21
ARR0012599,2026-04-14,mandi_015,Paddy,Local,3372.9999999999995,KG,46
ARR0006084,21/04/2026,MANDI010,Ganne,,37134.0,KG,40
ARR0009306,2026-04-11,MANDI044,Makki,Local,462.31,Qtl,NA
ARR0002983,2026/04/06,MANDI013,Paddy,Hybrid,51.03,Quintals,25
ARR0020416,31-May-2026,002,गन्ना,Hybrid,"6,800.0 KG",,128
ARR0022841,14-Apr-2026,MANDI036,WHEAT,Local,"25,614.0 KG",,109
ARR0011447,09.05.2026,MANDI016,Sarson,Hybrid,19.393,MT,95
ARR0017149,14.02.2026,mandi017,Basmati,,47548.0,kg,79
ARR0013114,02/05/2026,MANDI-037,GEHUN,Local,"35,734.0 KG",,145
ARR0005891,29-Jul-2026,MANDI031,गन्ना,Local,264.98 qtl,,125
