record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,mandi_name,state,price_gap,price_gap_percent,below_msp,severity,severity_note
PR000948,2026-04-28,MANDI048,Muzaffarnagar,Maize,1812.05,2201.2276247771,2007.0,,Chittoor Mandi,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010023,2026-04-28,MANDI048,Muzaffarnagar,Rice,2209.13,2394.54,2302.0,2183.0,Chittoor Mandi,Uttar Pradesh,119.0,5.45,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008500,2026-04-28,MANDI050,Muzaffarnagar,Cotton,5834.28,6627.28,6231.0,6620.0,Durg Market,Uttar Pradesh,-389.0,-5.88,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001959,2026-04-28,MANDI053,Saharanpur,Rice,2287.0,2703.36,2495.28,2183.0,Panihati Market,Uttar Pradesh,312.28,14.31,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011564,2026-04-28,MANDI053,Saharanpur,Sugarcane,3045.97,3222.0,3133.91,,Panihati Market,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006239,2026-04-28,MANDI055,Bareilly,Cotton,5851.56,7279.0,6565.05,6620.0,Chandigarh APMC,Uttar Pradesh,-54.95,-0.83,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001012,2026-04-28,MANDI056,Bareilly,Cotton,6500.0,7261.59,6881.0,6620.0,Bilaspur Mandi,Uttar Pradesh,261.0,3.94,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010830,2026-04-28,MANDI057,Bareilly,Cotton,6169.0,7628.0,,6620.0,Gorakhpur APMC,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009078,2026-04-28,,Patiala,Cotton,,8028.45,,6620.0,,,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006540,2026-04-28,,Kurukshetra,Cotton,6713.67,7584.75,7149.21,6620.0,,,529.21,7.99,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006944,2026-04-28,,Kurukshetra,Maize,1973.57,,2145.0,2090.0,,,55.0,2.63,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011550,2026-04-29,MANDI002,Ludhiana,Sugarcane,3132.28,3527.1129983955,3330.0,3500.0,Solapur Mandi,Punjab,-170.0,-4.86,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009247,2026-04-29,MANDI003,Ludhiana,Wheat,,2763.53,2544.65,2275.0,Vijayawada Mandi,Punjab,269.65,11.85,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005644,2026-04-29,MANDI004,Ludhiana,Cotton,5778.14,7010.46,6394.2973626475,6620.0,Khandwa Grain Market,Punjab,-225.7,-3.41,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009561,2026-04-29,MANDI005,Amritsar,Mustard,5536.0,6259.91,5898.09,5650.0,Bhilwara Grain Market,Punjab,248.09,4.39,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008404,2026-04-29,MANDI006,Amritsar,Cotton,6875.0,7840.0,7357.0,6620.0,Kochi Mandi,Punjab,737.0,11.13,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008924,2026-04-29,MANDI006,Amritsar,Maize,1814.22,2132.0,1972.95,2090.0,Kochi Mandi,Punjab,-117.05,-5.6,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007343,2026-04-29,MANDI010,Jalandhar,Rice,2280.31,2598.37,2439.34,2183.0,Dhule APMC,Punjab,256.34,11.74,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008002,2026-04-29,MANDI010,Jalandhar,Sugarcane,3308.66,3633.51,3471.084913898,3500.0,Dhule APMC,Punjab,-28.92,-0.83,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003836,2026-04-29,MANDI011,Patiala,Maize,2104.5,2449.14,2276.82,2090.0,Arrah Mandi,Punjab,186.82,8.94,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005328,2026-04-29,MANDI013,Patiala,Rice,1997.08,2335.28,2166.0,2183.0,Aurangabad Market,Punjab,-17.0,-0.78,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008396,2026-04-29,MANDI014,Patiala,Maize,1941.26,2402.0,2171.69,2090.0,Bathinda Grain Market,Punjab,81.69,3.91,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006959,2026-04-29,MANDI014,Patiala,Maize,2170.2378454462,2574.22,2372.23,2090.0,Bathinda Grain Market,Punjab,282.23,13.5,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010453,2026-04-29,MANDI019,Moga,Maize,1923.84,2245.0,2084.17,,Karimnagar Grain Market,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005564,2026-04-29,MANDI019,Moga,Mustard,5458.0,6731.07,6094.54,5650.0,Karimnagar Grain Market,Punjab,444.54,7.87,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001290,2026-04-29,MANDI020,Ferozepur,Cotton,5958.45,7289.26,6623.85,6620.0,Kadapa Mandi,Punjab,3.85,0.06,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006441,2026-04-29,MANDI020,Ferozepur,Rice,1883.28,2309.0,2096.0,2183.0,Kadapa Mandi,Punjab,-87.0,-3.99,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001636,2026-04-29,MANDI020,Ferozepur,Sugarcane,3528.0,4386.0,3957.2309741165,3500.0,Kadapa Mandi,Punjab,457.23,13.06,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003699,2026-04-29,MANDI025,Karnal,Sugarcane,3409.0,3655.0,3531.8,3500.0,Dindigul APMC,Haryana,31.8,0.91,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002211,2026-04-29,MANDI026,Hisar,Maize,1803.7769163634,1932.0,1868.0,2090.0,Tadipatri Mandi,Haryana,-222.0,-10.62,1.0,SEVERE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011298,2026-04-29,MANDI027,Hisar,Maize,2067.9907557941,2191.0,2129.69084974,2090.0,Kochi APMC,Haryana,39.69,1.9,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008046,2026-04-29,MANDI027,Hisar,Mustard,5888.33,7149.0,6518.804169832,5650.0,Kochi APMC,Haryana,868.8,15.38,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010238,2026-04-29,MANDI028,Hisar,Sugarcane,,3353.94,3256.5891945687,3500.0,Machilipatnam APMC,Haryana,-243.41,-6.95,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009365,2026-04-29,MANDI028,Hisar,Sugarcane,3188.93,3887.0,3538.0,,Machilipatnam APMC,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001193,2026-04-29,MANDI029,Sirsa,Cotton,6732.27,7988.0448457784,7360.0,6620.0,Asansol Grain Market,Haryana,740.0,11.18,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003508,2026-04-29,MANDI029,Sirsa,Maize,2054.39,2471.72,2263.05573813,2090.0,Asansol Grain Market,Haryana,173.06,8.28,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011852,2026-04-29,MANDI029,Sirsa,Wheat,1937.43,2155.0,2046.1375738427,2275.0,Asansol Grain Market,Haryana,-228.86,-10.06,1.0,SEVERE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000969,2026-04-29,MANDI031,Sirsa,Rice,2180.0,2339.3643378165,2259.87,2183.0,Nangloi Jat Mandi,Haryana,76.87,3.52,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010575,2026-04-29,MANDI032,Unknown,Cotton,,8255.7,7459.6,,Chapra Grain Market,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005173,2026-04-29,MANDI033,Ambala,Maize,2132.77,2365.2066688318,2248.99,,South Dumdum Grain Market,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000915,2026-04-29,MANDI033,Ambala,Rice,2201.01,2491.0,2346.0,2183.0,South Dumdum Grain Market,Haryana,163.0,7.47,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011988,2026-04-29,MANDI034,Ambala,Cotton,6712.87,8215.82,7464.0,6620.0,Ludhiana Grain Market,Haryana,844.0,12.75,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010369,2026-04-29,MANDI034,Ambala,Mustard,5884.0,7090.0,6487.21,5650.0,Ludhiana Grain Market,Haryana,837.21,14.82,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011613,2026-04-29,MANDI036,Kurukshetra,Cotton,6398.36,6962.0,6680.05,6620.0,Mysore Grain Market,Haryana,60.05,0.91,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008683,2026-04-29,MANDI036,Kurukshetra,Mustard,5376.0,5758.69,5567.23,,Mysore Grain Market,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006980,2026-04-29,MANDI036,Kurukshetra,Rice,2253.0,2601.6715636823,2427.45,2183.0,Mysore Grain Market,Haryana,244.45,11.2,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010117,2026-04-29,MANDI036,Kurukshetra,Rice,1922.0,2209.6,2065.87,2183.0,Mysore Grain Market,Haryana,-117.13,-5.37,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001830,2026-04-29,MANDI038,Kurukshetra,Cotton,6585.53,7000.02,6793.0,6620.0,Jalandhar Mandi,Haryana,173.0,2.61,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006079,2026-04-29,MANDI038,Kurukshetra,Maize,2059.78,2453.0,2256.37,,Jalandhar Mandi,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004280,2026-04-29,MANDI040,Fatehabad,Maize,,2109.0,2032.06,2090.0,Jodhpur Market,Haryana,-57.94,-2.77,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002703,2026-04-29,MANDI040,Fatehabad,Rice,2204.0,2383.5,2293.7,2183.0,Jodhpur Market,Haryana,110.7,5.07,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006233,2026-04-29,MANDI041,Fatehabad,Maize,1849.58,1992.89,1921.23,,Gurgaon Grain Market,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009313,2026-04-29,MANDI042,Fatehabad,Wheat,2179.08,2445.6,2312.0,2275.0,Erode Mandi,Haryana,37.0,1.63,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003376,2026-04-29,MANDI043,Agra,Mustard,5357.48,6483.0,5920.4656616587,5650.0,Danapur Mandi,Uttar Pradesh,270.47,4.79,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005973,2026-04-29,MANDI043,Agra,Rice,2037.4034311824,2268.3620367956,2152.88,2183.0,Danapur Mandi,Uttar Pradesh,-30.12,-1.38,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010137,2026-04-29,MANDI044,Agra,Wheat,2347.4,2842.87,2595.14,,Dehri Mandi,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001534,2026-04-29,MANDI049,Muzaffarnagar,Maize,2118.31,2571.45,2344.88,2090.0,Machilipatnam Mandi,Uttar Pradesh,254.88,12.2,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009217,2026-04-29,MANDI054,Saharanpur,Cotton,6563.0,7504.42,7033.8734261771,6620.0,Nangloi Jat Grain Market,Uttar Pradesh,413.87,6.25,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008982,2026-04-29,MANDI054,Saharanpur,Mustard,5871.0,7044.0,6457.64,5650.0,Nangloi Jat Grain Market,Uttar Pradesh,807.64,14.29,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009466,2026-04-29,MANDI057,Bareilly,Rice,2110.0,2436.12,2273.1521814997,2183.0,Gorakhpur APMC,Uttar Pradesh,90.15,4.13,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006469,2026-04-29,,Moga,Cotton,5882.73,6440.4317280545,6161.58,6620.0,,,-458.42,-6.92,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000719,2026-04-29,,Kurukshetra,Maize,1878.0,2114.21,,2090.0,,,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007486,2026-04-29,,Fatehabad,Mustard,5443.3437191635,6750.0,6096.43,5650.0,,,446.43,7.9,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000450,2026-04-30,MANDI001,Ludhiana,Rice,2150.18,2354.91,2252.55,2183.0,Hyderabad Mandi,Punjab,69.55,3.19,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008666,2026-04-30,MANDI003,Ludhiana,Cotton,6239.0,7340.8101993874,6790.0,6620.0,Vijayawada Mandi,Punjab,170.0,2.57,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000770,2026-04-30,MANDI003,Ludhiana,Rice,1960.63,2421.0,2190.7,2183.0,Vijayawada Mandi,Punjab,7.7,0.35,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007598,2026-04-30,MANDI003,Ludhiana,Wheat,2029.0,2506.0,2267.2729576839,2275.0,Vijayawada Mandi,Punjab,-7.73,-0.34,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008921,2026-04-30,MANDI010,Jalandhar,Rice,1921.6512471687,2204.4088440152,2063.0300455919,2183.0,Dhule APMC,Punjab,-119.97,-5.5,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004467,2026-04-30,MANDI011,Patiala,Maize,2131.65,2499.55,2316.0,2090.0,Arrah Mandi,Punjab,226.0,10.81,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011545,2026-04-30,MANDI011,Patiala,Mustard,5038.38,5309.71,5174.0,,Arrah Mandi,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002454,2026-04-30,MANDI013,Patiala,Maize,1910.0,2216.17,2062.84,2090.0,Aurangabad Market,Punjab,-27.16,-1.3,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001499,2026-04-30,MANDI014,Patiala,Maize,2017.26,2366.77,2192.02,2090.0,Bathinda Grain Market,Punjab,102.02,4.88,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008243,2026-04-30,MANDI014,Patiala,Rice,1936.0,2403.0,2170.0,2183.0,Bathinda Grain Market,Punjab,-13.0,-0.6,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001759,2026-04-30,MANDI014,Patiala,Wheat,2208.0,2680.22,,2275.0,Bathinda Grain Market,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
