date,district,rainfall_mm,temperature_celsius,humidity_percent,arrival_quantity_qtl,arrival_records
2026-05-31,Karnal,33.28,26.94,81.0,1264.48,7
2026-05-31,Kurukshetra,28.67,26.43,62.67,778.26,3
2026-05-31,Ludhiana,37.7,30.06,58.0,1212.49,6
2026-05-31,Meerut,23.8,28.0,93.0,67.75,3
2026-05-31,Moga,10.41,36.0,94.0,465.12,3
2026-05-31,Patiala,19.67,29.82,78.75,1773.56,8
2026-05-31,Saharanpur,3.8,21.6,88.0,843.32,3
2026-05-31,Sirsa,17.3,29.86,48.0,1341.08,7
2026-05-31,Unknown,26.45,29.03,61.67,940.31,4
2026-06-01,Agra,26.04,31.29,58.25,1264.82,4
2026-06-01,Ambala,42.16,38.5,75.0,1321.97,6
2026-06-01,Amritsar,37.25,26.13,61.33,2119.39,9
2026-06-01,Bareilly,33.11,31.48,80.0,289.96,5
2026-06-01,Bathinda,35.9,17.8,94.0,2184.11,8
2026-06-01,Fatehabad,24.8,23.7,66.67,1203.42,4
2026-06-01,Ferozepur,13.8,29.22,,2017.0,6
2026-06-01,Hisar,19.19,21.5,56.25,670.69,8
2026-06-01,Jalandhar,13.72,26.25,59.75,380.2,2
2026-06-01,Karnal,,30.22,32.0,956.5,6
2026-06-01,Kurukshetra,19.23,27.75,86.0,827.99,3
2026-06-01,Ludhiana,13.6,33.2,86.0,1916.83,7
2026-06-01,Meerut,18.94,25.6,74.0,433.13,1
2026-06-01,Moga,20.36,26.78,61.25,711.58,4
2026-06-01,Muzaffarnagar,17.82,30.2,59.5,1890.06,9
2026-06-01,Patiala,0.89,30.7,86.5,477.78,3
2026-06-01,Saharanpur,23.37,27.0,71.0,2673.43,10
2026-06-01,Sirsa,19.6,26.4,36.0,1108.91,3
2026-06-01,Unknown,,25.5,,1464.75,8
2026-06-02,Agra,6.73,27.84,68.0,1355.61,5
2026-06-02,Ambala,3.8,22.9,57.0,1782.92,5
2026-06-02,Amritsar,43.0,29.61,53.0,1739.12,8
2026-06-02,Bareilly,20.37,27.66,83.67,532.47,2
2026-06-02,Bathinda,17.55,21.2,56.5,1528.23,4
2026-06-02,Fatehabad,32.72,29.66,59.8,943.61,6
2026-06-02,Ferozepur,29.9,32.73,74.0,626.3,3
2026-06-02,Hisar,22.37,28.63,60.0,1202.78,5
2026-06-02,Jalandhar,21.66,26.01,62.75,1861.66,7
2026-06-02,Karnal,25.5,26.95,54.0,1913.13,8
2026-06-02,Kurukshetra,6.6,30.5,72.5,477.14,3
2026-06-02,Meerut,19.13,26.87,57.67,335.77,2
2026-06-02,Moga,20.84,21.97,62.33,1012.55,6
2026-06-02,Patiala,18.9,30.1,55.0,2194.46,11
2026-06-02,Saharanpur,,29.0,94.0,1220.36,4
2026-06-02,Sirsa,48.1,27.3,39.0,2387.79,9
2026-06-02,Unknown,20.9,31.72,37.0,2336.36,10
2026-06-03,Agra,25.19,26.7,43.5,794.48,2
2026-06-03,Ambala,31.5,25.48,68.33,1220.54,5
2026-06-03,Amritsar,41.4,28.47,54.67,327.97,2
2026-06-03,Bareilly,27.15,21.83,46.0,1621.98,6
2026-06-03,Bathinda,30.8,15.9,60.0,394.57,5
2026-06-03,Fatehabad,36.07,26.55,63.75,457.98,3
2026-06-03,Ferozepur,39.65,28.67,63.5,457.19,3
2026-06-03,Hisar,34.51,23.2,68.25,1678.48,6
2026-06-03,Jalandhar,20.01,21.5,70.0,1532.28,5
2026-06-03,Karnal,27.69,24.9,48.0,2051.87,9
2026-06-03,Kurukshetra,11.18,25.65,62.5,1395.51,7
2026-06-03,Ludhiana,13.67,28.67,60.0,3185.94,11
2026-06-03,Meerut,18.2,28.7,68.75,257.73,1
2026-06-03,Moga,30.33,24.98,65.14,1447.45,4
2026-06-03,Muzaffarnagar,11.6,26.08,61.67,333.36,2
2026-06-03,Patiala,27.52,33.5,62.67,1420.03,7
2026-06-03,Unknown,38.9,27.34,85.0,2883.6,9
2026-06-04,Agra,8.1,33.8,70.0,475.17,3
2026-06-04,Ambala,31.43,26.97,62.5,701.35,4
2026-06-04,Amritsar,34.79,28.45,75.0,1054.08,6
2026-06-04,Bareilly,3.4,25.1,64.5,2014.14,6
2026-06-04,Bathinda,23.5,24.3,43.0,1972.57,7
2026-06-04,Ferozepur,30.05,27.0,70.67,333.74,2
2026-06-04,Hisar,23.71,31.87,65.2,2233.97,8
2026-06-04,Jalandhar,45.33,29.39,52.5,1167.14,4
2026-06-04,Karnal,29.22,25.13,55.8,3249.72,10
2026-06-04,Ludhiana,30.9,28.67,62.75,2147.74,6
2026-06-04,Moga,38.5,27.8,78.0,471.37,3
2026-06-04,Muzaffarnagar,18.6,22.09,59.5,1762.08,7
2026-06-04,Patiala,28.34,26.0,76.0,2145.7,9
2026-06-04,Saharanpur,20.7,28.5,55.0,1004.2,3
2026-06-04,Sirsa,22.7,29.3,55.0,922.17,6
2026-06-04,Unknown,20.81,23.86,60.17,2463.74,10
2026-06-05,Ambala,29.5,24.13,60.8,1240.59,4
2026-06-05,Amritsar,24.38,39.7,50.0,605.42,3
2026-06-05,Bareilly,18.9,17.39,44.0,795.56,4
2026-06-05,Bathinda,21.12,31.54,48.0,692.13,3
2026-06-05,Fatehabad,21.33,25.6,72.33,1228.1,4
2026-06-05,Ferozepur,32.75,31.3,74.5,1627.37,5
2026-06-05,Hisar,35.36,24.72,55.67,1015.64,5
2026-06-05,Jalandhar,28.58,31.13,36.0,1309.42,4
2026-06-05,Karnal,43.9,26.64,61.0,2636.38,8
2026-06-05,Kurukshetra,35.11,16.25,66.0,531.77,3
2026-06-05,Ludhiana,35.1,31.64,65.8,841.18,4
2026-06-05,Moga,27.52,26.55,64.5,357.64,3
2026-06-05,Muzaffarnagar,30.61,24.72,64.0,1768.08,5
2026-06-05,Patiala,42.8,25.85,55.0,2246.25,11
2026-06-05,Saharanpur,23.37,19.32,52.0,1026.1,5
2026-06-05,Unknown,25.17,22.97,52.0,472.92,1
2026-06-06,Agra,21.43,22.99,54.67,413.26,4
2026-06-06,Ambala,18.15,28.29,61.0,1098.04,4
2026-06-06,Amritsar,4.7,34.4,62.0,2389.18,10
2026-06-06,Bareilly,15.41,20.5,61.0,1160.2,5
2026-06-06,Bathinda,41.4,26.3,67.5,184.51,1
2026-06-06,Fatehabad,19.85,29.18,42.33,2047.17,7
2026-06-06,Hisar,26.93,30.74,59.33,867.62,5
2026-06-06,Jalandhar,27.34,28.98,72.5,1155.21,5
2026-06-06,Karnal,18.4,15.1,73.0,1531.92,7
2026-06-06,Kurukshetra,32.82,32.3,44.0,2551.99,8
2026-06-06,Ludhiana,22.75,26.84,45.0,1696.13,8
2026-06-06,Meerut,48.45,30.92,47.75,489.35,2
2026-06-06,Moga,29.2,25.64,64.57,1165.6,5
2026-06-06,Muzaffarnagar,,31.6,53.0,1493.73,6
2026-06-06,Patiala,36.65,24.44,47.0,2998.26,13
2026-06-06,Saharanpur,43.0,19.5,64.0,1436.4,7
2026-06-06,Sirsa,42.42,38.66,70.5,1474.74,7
2026-06-06,Unknown,22.4,35.2,71.0,1740.11,8
2026-06-07,Agra,34.35,19.4,69.67,1293.47,3
2026-06-07,Ambala,23.7,30.45,59.5,1559.57,5
2026-06-07,Amritsar,26.52,32.09,50.5,2488.39,8
2026-06-07,Bareilly,30.25,21.52,61.75,1975.59,6
2026-06-07,Bathinda,20.87,28.27,48.25,838.63,5
2026-06-07,Fatehabad,,29.4,82.0,2115.99,7
2026-06-07,Ferozepur,13.72,29.36,62.5,17.42,2
2026-06-07,Hisar,19.23,25.08,55.25,1707.54,6
2026-06-07,Jalandhar,47.5,24.78,,460.38,2
2026-06-07,Karnal,38.6,31.59,58.0,1907.28,11
2026-06-07,Kurukshetra,21.2,26.5,62.0,1394.9,7
2026-06-07,Ludhiana,30.8,21.7,89.0,650.47,4
2026-06-07,Meerut,21.62,19.13,77.75,150.35,1
2026-06-07,Moga,37.63,21.97,39.0,1775.51,5
2026-06-07,Muzaffarnagar,,35.2,73.0,1582.38,7
2026-06-07,Patiala,20.05,29.95,86.0,3037.68,13
2026-06-07,Saharanpur,17.35,26.0,90.5,1589.95,4
2026-06-07,Sirsa,12.42,21.65,49.5,904.56,4
2026-06-07,Unknown,26.4,34.9,65.0,1448.97,7
2026-06-08,Ambala,19.87,32.3,64.67,1628.14,7
2026-06-08,Amritsar,32.81,20.77,60.67,1695.66,7
2026-06-08,Bareilly,16.24,22.28,61.25,845.03,4
2026-06-08,Bathinda,,27.1,56.0,1559.99,6
2026-06-08,Fatehabad,20.77,23.19,52.0,1014.63,5
2026-06-08,Ferozepur,25.72,29.65,58.8,933.99,3
2026-06-08,Hisar,18.16,27.24,61.8,1364.58,7
2026-06-08,Jalandhar,19.73,28.4,81.25,1486.88,8
2026-06-08,Karnal,35.0,30.07,61.0,3437.12,13
2026-06-08,Kurukshetra,21.07,32.1,38.67,2541.91,10
2026-06-08,Ludhiana,27.3,18.78,63.0,2237.91,8
2026-06-08,Moga,,21.0,66.5,44.7,2
2026-06-08,Patiala,25.9,33.1,44.0,804.02,5
2026-06-08,Saharanpur,35.32,24.78,74.25,2561.53,8
2026-06-08,Sirsa,20.81,30.0,61.0,1393.48,5
2026-06-08,Unknown,13.82,30.78,63.75,1132.52,6
2026-06-09,Agra,6.1,22.91,59.0,612.19,2
2026-06-09,Ambala,26.13,31.98,54.5,1837.65,6
2026-06-09,Amritsar,19.32,31.17,57.33,2718.82,11
2026-06-09,Bareilly,17.35,23.13,67.0,340.17,1
2026-06-09,Bathinda,26.74,39.3,49.0,636.82,2
2026-06-09,Fatehabad,20.65,27.05,91.0,1489.65,5
2026-06-09,Ferozepur,24.86,23.32,62.67,581.86,2
2026-06-09,Hisar,7.62,22.7,46.0,716.5,3
2026-06-09,Jalandhar,4.23,15.06,81.0,1772.58,6
2026-06-09,Karnal,18.6,31.8,61.4,731.69,5
2026-06-09,Kurukshetra,,29.34,69.0,611.23,4
2026-06-09,Ludhiana,30.77,31.34,60.5,803.47,4
2026-06-09,Moga,32.18,30.68,79.25,607.44,3
2026-06-09,Muzaffarnagar,18.21,24.56,81.0,1097.52,6
2026-06-09,Patiala,25.58,22.7,62.0,673.0,3
2026-06-09,Sirsa,28.28,23.92,69.0,1349.71,6
2026-06-09,Unknown,20.15,22.45,86.5,2589.5,10
2026-06-10,Agra,25.12,25.57,73.67,723.48,3
2026-06-10,Ambala,23.55,27.9,68.67,806.18,3
2026-06-10,Amritsar,35.81,23.9,79.0,2301.88,10
2026-06-10,Bareilly,19.65,31.95,42.5,961.25,4
2026-06-10,Bathinda,47.6,33.8,70.5,765.23,3
2026-06-10,Fatehabad,17.43,19.47,66.5,1849.7,7
2026-06-10,Ferozepur,11.71,25.94,72.5,1277.06,6
2026-06-10,Hisar,13.88,24.1,40.33,1250.02,3
2026-06-10,Jalandhar,,38.9,57.0,177.94,1
2026-06-10,Kurukshetra,28.4,27.81,69.0,645.27,4
2026-06-10,Ludhiana,30.48,35.43,73.0,1353.98,5
2026-06-10,Meerut,15.49,28.5,75.0,241.21,1
2026-06-10,Moga,36.58,26.5,38.0,1068.33,5
2026-06-10,Muzaffarnagar,16.94,29.04,56.75,1525.92,7
2026-06-10,Patiala,18.7,23.24,77.5,2012.06,9
2026-06-10,Sirsa,41.91,22.9,61.5,1072.0,4
2026-06-10,Unknown,27.77,26.03,72.67,1470.51,7
2026-06-11,Agra,22.12,27.47,68.33,811.31,4
2026-06-11,Ambala,22.97,29.03,76.0,664.8,4
2026-06-11,Amritsar,33.5,18.55,63.0,2615.54,9
2026-06-11,Bareilly,30.04,28.75,68.0,2123.56,6
2026-06-11,Bathinda,25.75,20.83,44.0,849.17,4
2026-06-11,Fatehabad,35.03,26.55,61.0,329.33,2
2026-06-11,Ferozepur,18.44,24.7,72.0,761.14,2
2026-06-11,Hisar,14.7,23.11,71.33,611.35,2
2026-06-11,Jalandhar,14.27,32.68,47.25,153.59,1
2026-06-11,Karnal,20.62,28.39,59.8,939.83,4
2026-06-11,Kurukshetra,30.17,36.47,47.33,455.79,1
2026-06-11,Ludhiana,41.16,28.44,56.4,1835.86,10
2026-06-11,Moga,20.33,30.78,59.4,474.27,2
2026-06-11,Muzaffarnagar,48.5,26.7,85.0,1380.12,4
2026-06-11,Patiala,30.3,16.54,81.5,2212.47,9
2026-06-11,Saharanpur,18.95,22.59,72.0,1513.29,6
2026-06-11,Sirsa,22.61,35.15,68.5,576.97,2
2026-06-11,Unknown,9.9,29.39,52.5,1267.87,5
2026-06-12,Agra,28.14,26.54,69.0,681.63,3
2026-06-12,Ambala,20.42,25.03,62.67,1617.23,7
2026-06-12,Amritsar,24.35,24.05,65.5,1218.39,6
2026-06-12,Bareilly,22.8,29.1,62.8,1179.68,5
2026-06-12,Bathinda,29.84,27.0,56.2,321.42,3
2026-06-12,Fatehabad,17.9,25.2,49.0,661.62,2
2026-06-12,Ferozepur,20.27,21.13,56.0,465.66,1
2026-06-12,Hisar,17.35,26.85,42.0,1159.93,5
2026-06-12,Jalandhar,20.63,30.5,52.67,933.41,4
2026-06-12,Karnal,17.16,21.37,57.0,937.57,4
2026-06-12,Kurukshetra,36.79,18.83,76.67,249.66,2
2026-06-12,Ludhiana,35.9,33.28,43.0,1816.49,8
2026-06-12,Meerut,44.83,23.22,59.5,166.51,1
2026-06-12,Moga,29.97,26.13,44.5,471.0,2
2026-06-12,Muzaffarnagar,42.1,34.1,,731.14,2
2026-06-12,Patiala,10.8,25.34,72.5,1685.1,6
2026-06-12,Saharanpur,36.62,30.32,59.0,1216.58,8
2026-06-12,Sirsa,32.77,39.22,49.0,2224.55,8
2026-06-12,Unknown,43.75,35.0,51.5,2406.95,8
2026-06-13,Agra,33.37,26.83,57.33,1142.89,4
2026-06-13,Ambala,9.14,31.0,57.0,1302.26,4
2026-06-13,Amritsar,,19.8,36.0,1218.86,4
2026-06-13,Bareilly,17.13,22.51,61.5,1869.58,6
2026-06-13,Bathinda,30.1,28.11,63.0,1270.95,3
2026-06-13,Fatehabad,32.18,28.68,62.0,1290.84,6
2026-06-13,Ferozepur,30.37,28.29,59.86,852.53,7
2026-06-13,Hisar,23.01,23.78,59.5,603.06,2
2026-06-13,Karnal,13.45,21.54,89.0,1104.78,8
2026-06-13,Kurukshetra,18.9,33.11,83.0,425.43,3
2026-06-13,Ludhiana,25.8,31.25,57.0,2758.36,12
2026-06-13,Meerut,30.0,32.2,89.0,21.18,2
2026-06-13,Moga,29.9,30.33,49.67,158.03,2
2026-06-13,Muzaffarnagar,47.24,16.61,69.0,1318.39,5
2026-06-13,Patiala,28.96,20.78,66.0,942.72,5
2026-06-13,Saharanpur,35.09,26.9,79.0,1750.48,6
2026-06-13,Sirsa,,19.9,79.0,1090.43,5
2026-06-13,Unknown,3.8,18.9,42.0,2883.26,11
2026-06-14,Agra,33.19,27.59,71.0,941.5,5
2026-06-14,Ambala,23.12,23.29,68.0,456.34,4
2026-06-14,Amritsar,20.7,30.1,44.0,514.77,2
2026-06-14,Bareilly,43.4,23.78,51.0,431.6,3
2026-06-14,Bathinda,35.03,26.9,68.2,671.47,2
2026-06-14,Fatehabad,28.29,27.26,41.0,816.08,3
2026-06-14,Ferozepur,23.73,29.98,68.5,566.81,3
2026-06-14,Hisar,7.6,35.61,53.0,2375.35,8
2026-06-14,Jalandhar,21.15,26.8,70.5,550.59,2
2026-06-14,Karnal,23.9,28.96,44.5,1551.93,5
2026-06-14,Kurukshetra,42.2,24.1,41.0,759.46,6
2026-06-14,Ludhiana,30.2,34.1,53.67,579.8,3
2026-06-14,Moga,22.6,25.36,67.6,2261.14,8
2026-06-14,Muzaffarnagar,18.5,26.46,71.33,449.31,5
2026-06-14,Patiala,,27.63,69.5,3248.59,12
2026-06-14,Saharanpur,5.0,17.1,46.0,2106.03,6
2026-06-14,Sirsa,25.68,25.62,72.0,69.08,1
2026-06-14,Unknown,11.58,23.84,63.0,916.7,3
2026-06-15,Agra,23.66,25.48,56.5,1143.96,5
2026-06-15,Ambala,6.55,24.3,68.5,1618.52,8
2026-06-15,Amritsar,15.63,28.04,56.75,2178.36,8
2026-06-15,Bareilly,33.62,26.52,56.8,1900.59,7
2026-06-15,Bathinda,26.15,31.89,76.0,333.92,2
2026-06-15,Fatehabad,39.29,27.84,61.0,0.0,1
2026-06-15,Ferozepur,21.81,19.76,48.5,945.38,3
2026-06-15,Hisar,0.3,24.3,85.0,1648.97,5
2026-06-15,Jalandhar,18.2,31.54,71.0,870.34,4
2026-06-15,Karnal,,22.95,34.0,1492.33,8
2026-06-15,Kurukshetra,39.46,27.88,54.0,352.9,2
2026-06-15,Ludhiana,21.15,29.17,59.0,1157.86,5
2026-06-15,Meerut,24.38,26.77,60.0,1033.98,3
2026-06-15,Moga,30.16,19.96,81.0,1318.98,5
2026-06-15,Muzaffarnagar,40.0,26.28,88.0,1480.04,6
2026-06-15,Patiala,15.4,39.89,,1295.07,7
2026-06-15,Saharanpur,34.5,29.0,74.0,1811.26,7
2026-06-15,Sirsa,3.15,29.45,41.33,1448.39,5
2026-06-15,Unknown,12.7,32.33,84.67,1845.62,7
2026-06-16,Agra,23.09,30.5,88.0,331.71,1
2026-06-16,Ambala,31.53,28.9,50.5,1515.17,5
2026-06-16,Amritsar,24.88,32.78,48.25,1968.85,8
2026-06-16,Bareilly,28.4,29.29,46.0,2173.95,9
2026-06-16,Bathinda,40.05,20.44,51.5,164.58,1
2026-06-16,Fatehabad,13.88,29.7,78.67,292.32,1
2026-06-16,Hisar,15.24,38.5,30.0,1196.72,4
2026-06-16,Jalandhar,3.6,36.1,46.0,465.95,3
2026-06-16,Karnal,16.23,24.12,56.6,2026.76,7
2026-06-16,Kurukshetra,14.65,25.8,78.0,538.14,2
2026-06-16,Ludhiana,22.45,19.92,64.67,2415.4,11
2026-06-16,Moga,32.25,31.41,43.5,998.19,4
2026-06-16,Muzaffarnagar,32.2,35.28,,2428.78,8
2026-06-16,Patiala,20.25,33.88,61.75,2039.07,7
2026-06-16,Saharanpur,22.9,31.13,61.25,28.14,1
2026-06-16,Sirsa,24.2,18.95,,1143.65,4
2026-06-17,Agra,,19.11,,1461.27,5
2026-06-17,Ambala,10.25,32.3,59.0,2997.57,14
2026-06-17,Bareilly,0.51,28.57,60.0,1085.8,7
2026-06-17,Bathinda,35.05,22.25,65.0,341.34,2
2026-06-17,Fatehabad,21.9,31.3,68.5,781.35,3
2026-06-17,Ferozepur,24.95,26.0,46.67,296.18,1
2026-06-17,Hisar,40.4,26.89,,1090.83,3
2026-06-17,Jalandhar,17.53,29.39,70.75,607.84,2
2026-06-17,Karnal,33.24,24.93,66.0,1397.93,6
2026-06-17,Kurukshetra,25.73,28.08,84.0,2236.8,7
2026-06-17,Ludhiana,9.14,30.24,36.25,1811.62,8
2026-06-17,Meerut,34.72,29.23,55.67,604.31,2
2026-06-17,Moga,22.8,29.53,54.0,582.66,3
2026-06-17,Muzaffarnagar,28.83,23.8,64.5,1391.11,6
2026-06-17,Patiala,43.3,25.1,69.0,2621.9,9
2026-06-17,Saharanpur,17.8,28.06,63.33,2251.98,9
2026-06-18,Agra,22.96,27.62,69.14,874.6,2
2026-06-18,Ambala,25.65,29.17,74.33,601.13,5
2026-06-18,Amritsar,42.43,23.38,76.25,1137.12,8
2026-06-18,Bareilly,33.5,32.77,44.33,2108.57,7
2026-06-18,Bathinda,29.0,24.22,85.0,1188.14,4
2026-06-18,Fatehabad,28.25,21.76,64.25,186.91,1
2026-06-18,Ferozepur,41.36,24.4,72.33,487.16,2
2026-06-18,Hisar,25.6,27.95,90.0,733.99,1
2026-06-18,Jalandhar,6.7,36.3,69.0,690.21,5
2026-06-18,Karnal,17.1,20.2,50.0,3058.6,12
2026-06-18,Kurukshetra,22.4,29.1,73.5,1109.87,5
2026-06-18,Ludhiana,47.0,27.34,66.0,1105.5,5
2026-06-18,Moga,25.38,26.05,59.5,1379.68,7
2026-06-18,Muzaffarnagar,,23.7,63.0,1164.3,7
2026-06-18,Patiala,34.85,17.31,32.0,1645.84,10
2026-06-18,Saharanpur,19.04,17.88,39.0,517.1,3
2026-06-18,Sirsa,24.42,23.9,44.0,2253.41,8
2026-06-18,Unknown,16.19,25.95,53.83,860.79,4
2026-06-19,Agra,21.84,32.61,69.0,483.68,1
2026-06-19,Ambala,16.19,31.45,80.5,1873.94,9
2026-06-19,Amritsar,31.6,25.63,70.67,1862.57,8
2026-06-19,Bareilly,25.55,28.55,44.5,1879.05,6
2026-06-19,Bathinda,19.8,27.77,52.0,1044.14,3
2026-06-19,Fatehabad,29.0,28.95,70.0,2199.93,7
2026-06-19,Ferozepur,22.02,22.5,67.6,526.11,3
2026-06-19,Hisar,40.96,24.66,73.4,1737.19,10
2026-06-19,Jalandhar,,37.5,54.0,1206.89,5
2026-06-19,Karnal,8.38,23.4,37.0,1723.29,7
2026-06-19,Kurukshetra,24.94,26.32,80.0,806.32,3
2026-06-19,Ludhiana,20.89,32.41,58.5,1190.59,5
2026-06-19,Meerut,35.2,33.5,32.0,427.71,3
2026-06-19,Moga,26.14,23.98,58.2,1115.03,4
2026-06-19,Muzaffarnagar,25.91,28.85,84.0,2522.0,9
2026-06-19,Patiala,28.57,22.63,40.0,809.75,6
2026-06-19,Saharanpur,23.56,27.68,74.5,1368.45,8
2026-06-19,Sirsa,23.1,24.77,75.67,1754.79,6
2026-06-19,Unknown,13.81,24.87,37.0,1586.14,8
2026-06-20,Agra,29.53,26.92,76.0,341.77,1
2026-06-20,Ambala,44.9,37.5,62.0,1888.25,5
2026-06-20,Bareilly,25.05,27.77,62.0,1182.62,6
2026-06-20,Ferozepur,33.83,28.12,47.5,490.51,2
2026-06-20,Hisar,11.52,26.72,57.33,411.7,3
2026-06-20,Jalandhar,22.35,25.11,59.4,1008.04,5
2026-06-20,Karnal,,22.72,87.0,1213.51,4
2026-06-20,Kurukshetra,12.35,33.6,46.0,867.37,3
2026-06-20,Ludhiana,25.33,26.12,66.25,1435.28,6
2026-06-20,Moga,6.45,28.0,58.0,463.47,2
2026-06-20,Saharanpur,8.4,21.5,93.0,2645.08,10
2026-06-20,Sirsa,46.9,29.8,,2291.39,7
2026-06-20,Unknown,25.25,34.95,39.5,2205.24,5
2026-06-21,Agra,34.36,33.56,52.33,1913.63,7
2026-06-21,Ambala,17.54,28.66,72.5,1990.01,8
2026-06-21,Amritsar,28.15,23.89,60.17,318.31,2
2026-06-21,Bareilly,25.0,28.74,36.0,663.19,3
2026-06-21,Bathinda,29.66,33.12,62.75,268.86,2
2026-06-21,Fatehabad,22.9,31.55,55.5,1031.87,4
2026-06-21,Ferozepur,17.39,21.6,76.0,526.96,3
2026-06-21,Jalandhar,27.55,22.95,48.0,1154.22,5
2026-06-21,Karnal,33.93,24.3,84.5,1766.46,10
2026-06-21,Kurukshetra,34.17,26.74,53.25,1844.9,5
2026-06-21,Ludhiana,30.9,24.78,,1433.33,5
2026-06-21,Meerut,23.2,26.15,53.75,579.41,2
2026-06-21,Moga,21.34,29.43,58.67,627.98,3
2026-06-21,Muzaffarnagar,20.83,25.39,57.0,1347.99,6
2026-06-21,Saharanpur,5.08,28.5,41.0,985.42,4
2026-06-21,Sirsa,25.3,22.04,41.0,980.4,4
2026-06-21,Unknown,18.83,25.88,61.25,1275.96,4
2026-06-22,Agra,28.65,25.33,54.0,1819.8,7
2026-06-22,Ambala,12.29,31.44,68.0,441.33,2
2026-06-22,Amritsar,19.82,26.57,50.75,836.92,6
2026-06-22,Bareilly,21.1,28.59,74.5,926.08,4
2026-06-22,Bathinda,26.45,34.99,78.0,488.32,3
2026-06-22,Fatehabad,16.35,24.0,54.0,1002.01,4
2026-06-22,Ferozepur,16.94,25.58,81.0,703.82,2
2026-06-22,Hisar,9.54,24.5,85.25,3346.72,11
2026-06-22,Jalandhar,35.25,21.56,62.33,516.61,3
2026-06-22,Karnal,20.83,24.4,52.0,3578.78,15
2026-06-22,Kurukshetra,28.27,21.22,57.33,1186.71,3
2026-06-22,Ludhiana,26.49,29.28,68.25,2754.0,9
2026-06-22,Meerut,16.7,21.23,68.0,991.11,5
2026-06-22,Moga,14.44,18.03,53.5,592.9,2
2026-06-22,Muzaffarnagar,31.37,24.27,65.33,1409.07,5
2026-06-22,Patiala,10.25,23.57,73.5,4259.48,15
2026-06-22,Saharanpur,33.54,27.84,85.67,994.28,4
2026-06-22,Sirsa,,35.11,36.0,400.62,2
2026-06-22,Unknown,38.2,22.39,,770.23,3
2026-06-23,Agra,21.8,25.46,67.0,365.88,1
2026-06-23,Ambala,1.3,24.3,30.0,2572.45,8
2026-06-23,Amritsar,19.67,33.81,64.67,551.47,3
2026-06-23,Bareilly,25.1,30.45,51.5,2454.06,11
2026-06-23,Bathinda,26.32,31.38,58.25,640.45,4
2026-06-23,Fatehabad,20.68,27.93,65.0,712.2,4
2026-06-23,Ferozepur,25.43,31.39,71.5,1666.97,7
2026-06-23,Hisar,15.7,25.28,76.67,1311.13,5
2026-06-23,Jalandhar,28.06,29.75,61.5,1663.68,7
2026-06-23,Karnal,28.45,26.9,47.5,2612.25,11
2026-06-23,Kurukshetra,16.9,23.0,83.0,768.18,5
2026-06-23,Ludhiana,13.72,27.0,47.0,1283.34,6
2026-06-23,Meerut,27.69,28.03,61.5,365.89,1
2026-06-23,Moga,20.61,28.42,63.67,0.0,1
2026-06-23,Muzaffarnagar,22.39,31.0,58.5,1695.48,9
2026-06-23,Saharanpur,31.18,27.09,59.8,1811.34,7
2026-06-23,Sirsa,0.7,16.4,81.0,1225.73,6
2026-06-23,Unknown,6.9,32.59,45.5,2701.73,7
2026-06-24,Agra,1.8,23.72,34.0,139.02,2
2026-06-24,Ambala,3.2,34.8,85.0,1769.7,7
2026-06-24,Amritsar,14.4,25.3,86.0,2900.02,10
2026-06-24,Bareilly,36.83,29.89,43.0,1063.19,6
2026-06-24,Bathinda,26.95,23.1,67.33,259.72,2
2026-06-24,Fatehabad,39.4,35.5,67.0,555.96,3
2026-06-24,Ferozepur,22.86,26.06,42.0,365.62,3
2026-06-24,Hisar,24.55,26.16,54.5,300.77,2
2026-06-24,Jalandhar,27.77,29.74,54.5,1176.77,5
2026-06-24,Karnal,25.64,33.23,68.33,577.33,2
2026-06-24,Kurukshetra,23.32,28.12,55.75,568.21,4
2026-06-24,Ludhiana,46.12,26.14,58.33,1616.11,8
2026-06-24,Meerut,14.88,24.92,67.0,177.36,1
2026-06-24,Moga,30.27,30.23,56.67,0.0,1
2026-06-24,Muzaffarnagar,9.4,38.7,,1752.66,5
2026-06-24,Sirsa,14.7,28.07,79.33,1123.1,4
2026-06-24,Unknown,24.4,33.37,85.67,1622.34,5
2026-06-25,Agra,29.7,35.2,30.0,1242.51,4
2026-06-25,Ambala,15.5,26.89,67.0,3417.35,11
2026-06-25,Amritsar,37.3,27.8,64.33,1179.45,6
2026-06-25,Bareilly,33.54,24.4,80.67,471.21,4
2026-06-25,Bathinda,24.7,33.66,57.0,782.55,4
2026-06-25,Fatehabad,20.39,27.75,54.33,1057.0,6
2026-06-25,Ferozepur,35.44,32.16,48.6,908.99,3
2026-06-25,Hisar,22.72,33.92,58.4,521.47,3
2026-06-25,Jalandhar,34.5,26.15,78.5,1547.17,5
2026-06-25,Karnal,45.9,20.72,,1609.69,5
2026-06-25,Kurukshetra,21.02,27.4,86.75,1028.18,3
2026-06-25,Ludhiana,29.7,32.6,48.0,1424.35,6
2026-06-25,Meerut,22.62,25.52,58.25,293.1,2
2026-06-25,Moga,20.78,28.97,81.75,576.1,3
2026-06-25,Muzaffarnagar,22.95,23.36,57.0,444.72,3
2026-06-25,Patiala,27.23,28.98,81.0,596.32,4
2026-06-25,Saharanpur,17.95,26.57,57.5,2301.12,10
2026-06-25,Unknown,15.38,22.67,53.86,1323.17,6
